time,Ti,To,P,u,dt,sim_hour,Ti_next,dTi,weather_effect,residual_effect,P_mode,P_signed
105900,25.745498347743307,29.84808000000004,0.046919608808078515,0.046450412719997725,300.0,29.333333333333332,25.86828123256828,0.12278288482497146,0.12758780763732339,-0.004804922812351925,cooling,-0.046919608808078515
106200,25.86828123256828,29.8836,0.046919608808078515,0.046450412719997725,300.0,29.416666666666668,25.988276561820157,0.1199953292518785,0.12488501901650613,-0.004889689764627628,cooling,-0.046919608808078515
106500,25.988276561820157,29.914450000000045,0.046919608808078515,0.046450412719997725,300.0,29.5,26.10542707031908,0.1171505084989235,0.12212392554608013,-0.004973417047156634,cooling,-0.046919608808078515
106800,26.10542707031908,29.94058000000001,0.046919608808078515,0.046450412719997725,300.0,29.583333333333332,26.21967685141425,0.11424978109516815,0.11930475225006418,-0.005054971154896032,cooling,-0.046919608808078515
107100,26.21967685141425,29.961940000000027,0.046919608808078515,0.046450412719997725,300.0,29.666666666666668,26.33097138345812,0.11129453204387119,0.11642768207483851,-0.005133150030967329,cooling,-0.046919608808078515
107400,26.33097138345812,29.97860000000003,0.046919608808078515,0.046450412719997725,300.0,29.75,26.439257555625204,0.1082861721670838,0.11349657182266824,-0.005210399655584438,cooling,-0.046919608808078515
107700,26.439257555625204,29.990470000000016,0.046919608808078515,0.046450412719997725,300.0,29.833333333333332,26.54448369306357,0.10522613743836473,0.11051027892714273,-0.005284141488777996,cooling,-0.046919608808078515
108000,26.54448369306357,29.997600000000034,0.046919608808078515,0.046450412719997725,300.0,29.916666666666668,26.6467426979994,0.1022590049358314,0.10747195255796332,-0.005212947622131925,cooling,-0.046919608808078515
108300,26.6467426979994,30.0,0.6136816685873115,0.6075448519014384,300.0,30.0,26.74586120580608,0.09911850780667919,0.1043790249889513,-0.005260517182272106,cooling,-0.6136816685873115
108600,26.74586120580608,29.997600000000034,0.6136816685873115,0.6075448519014384,300.0,30.083333333333332,26.841768735822825,0.09590753001674557,0.1012346977271105,-0.005327167710364927,cooling,-0.6136816685873115
108900,26.841768735822825,29.990470000000016,0.6136816685873115,0.6075448519014384,300.0,30.166666666666668,26.93441973558714,0.09265099976431657,0.0980433218723598,-0.005392322108043232,cooling,-0.6136816685873115
109200,26.93441973558714,29.97860000000003,0.6136816685873115,0.6075448519014384,300.0,30.25,27.023770200169622,0.08935046458248053,0.0948059985892033,-0.005455534006722773,cooling,-0.6136816685873115
109500,27.023770200169622,29.961940000000027,0.6136816685873115,0.6075448519014384,300.0,30.333333333333332,27.109777692800094,0.08600749263047192,0.0915225421926418,-0.005515049562169888,cooling,-0.6136816685873115
109800,27.109777692800094,29.94058000000001,0.6136816685873115,0.6075448519014384,300.0,30.416666666666668,27.192401365144974,0.0826236723448801,0.08819705463960831,-0.005573382294728202,cooling,-0.6136816685873115
110100,27.192401365144974,29.914450000000045,0.6136816685873115,0.6075448519014384,300.0,30.5,27.271601976827583,0.07920061168260872,0.08482863301711457,-0.0056280213345058505,cooling,-0.6136816685873115
110400,27.271601976827583,29.8836,0.6136816685873115,0.6075448519014384,300.0,30.583333333333332,27.34734191417914,0.07573993735155682,0.08142004136252598,-0.005680104010969161,cooling,-0.6136816685873115
110700,27.34734191417914,29.84808000000004,0.6136816685873115,0.6075448519014384,300.0,30.666666666666668,27.41958520821538,0.07224329403624097,0.07797399332928073,-0.005730699293039765,cooling,-0.6136816685873115
111000,27.41958520821538,29.807860000000005,0.6136816685873115,0.6075448519014384,300.0,30.75,27.488297551826008,0.06871234361062761,0.07449067379440152,-0.005778330183773911,cooling,-0.6136816685873115
111300,27.488297551826008,29.76296000000002,0.6136816685873115,0.6075448519014384,300.0,30.833333333333332,27.55344631617271,0.06514876434670214,0.07097176480908755,-0.0058230004623854165,cooling,-0.6136816685873115
111600,27.55344631617271,29.713430000000017,0.6136816685873115,0.6075448519014384,300.0,30.916666666666668,27.61484522942669,0.06139891325398139,0.067419825631885,-0.0060209123779036144,cooling,-0.6136816685873115
111900,27.61484522942669,29.65927000000005,0.17224658958312278,0.17052412368729153,300.0,31.0,27.672651169928997,0.057805940502305475,0.06384062565009309,-0.0060346851477876134,cooling,-0.17224658958312278
112200,27.672651169928997,29.60050000000001,0.17224658958312278,0.17052412368729153,300.0,31.083333333333332,27.726809548232552,0.054158378303554855,0.060229925338240634,-0.006071547034685779,cooling,-0.17224658958312278
112500,27.726809548232552,29.53716000000003,0.17224658958312278,0.17052412368729153,300.0,31.166666666666668,27.77729448716758,0.05048493893502837,0.056590654410169416,-0.006105715475141049,cooling,-0.17224658958312278
112800,27.77729448716758,29.469300000000032,0.17224658958312278,0.17052412368729153,300.0,31.25,27.824081861347167,0.046787374179587005,0.05292516300536053,-0.006137788825773524,cooling,-0.17224658958312278
113100,27.824081861347167,29.39694000000003,0.17224658958312278,0.17052412368729153,300.0,31.333333333333332,27.867149308099897,0.043067446752729666,0.049234817817041004,-0.006167371064311339,cooling,-0.17224658958312278
113400,27.867149308099897,29.320100000000025,0.17224658958312278,0.17052412368729153,300.0,31.416666666666668,27.906476238029313,0.03932692992941611,0.04552093094194584,-0.006194001012529732,cooling,-0.17224658958312278
113700,27.906476238029313,29.238800000000026,0.17224658958312278,0.17052412368729153,300.0,31.5,27.942043844729824,0.03556760670051062,0.0417847595532605,-0.006217152852749874,cooling,-0.17224658958312278
114000,27.942043844729824,29.153099999999995,0.17224658958312278,0.17052412368729153,300.0,31.583333333333332,27.973835113658254,0.03179126892842987,0.038028744517529814,-0.006237475589099942,cooling,-0.17224658958312278
114300,27.973835113658254,29.06307000000004,0.17224658958312278,0.17052412368729153,300.0,31.666666666666668,28.00183483015394,0.027999716495685334,0.034255580931505464,-0.00625586443582013,cooling,-0.17224658958312278
114600,28.00183483015394,28.968700000000013,0.17224658958312278,0.17052412368729153,300.0,31.75,28.026029586604352,0.024194756450413024,0.03046543030858615,-0.006270673858173127,cooling,-0.17224658958312278
114900,28.026029586604352,28.870100000000036,0.17224658958312278,0.17052412368729153,300.0,31.833333333333332,28.046407788753925,0.020378202149572644,0.0266621149460963,-0.006283912796523655,cooling,-0.17224658958312278
115200,28.046407788753925,28.767269999999996,0.17224658958312278,0.17052412368729153,300.0,31.916666666666668,28.062900600138903,0.016492811384978268,0.022845993952284177,-0.0063531825673059095,cooling,-0.17224658958312278
115500,28.062900600138903,28.660240000000044,0.06570867978311062,0.06505159298527952,300.0,32.0,28.075588763827398,0.01268816368849457,0.01902012858361067,-0.006331964895116102,cooling,-0.06570867978311062
115800,28.075588763827398,28.549130000000048,0.06570867978311062,0.06505159298527952,300.0,32.083333333333336,28.084437390916378,0.008848627088980265,0.01518573474290381,-0.006337107653923545,cooling,-0.06570867978311062
116100,28.084437390916378,28.43392,0.06570867978311062,0.06505159298527952,300.0,32.166666666666664,28.089442160207568,0.005004769291190314,0.011343273583353193,-0.006338504292162879,cooling,-0.06570867978311062
116400,28.089442160207568,28.314700000000016,0.06570867978311062,0.06505159298527952,300.0,32.25,28.09060058369164,0.001158423484071136,0.007495666510344625,-0.006337243026273489,cooling,-0.06570867978311062
116700,28.09060058369164,28.191520000000025,0.06570867978311062,0.06505159298527952,300.0,32.333333333333336,28.087912007144496,-0.0026885765471433842,0.0036445392321553566,-0.00633311577929874,cooling,-0.06570867978311062
