time,Ta_C,Tsp_C,Ti_C,Phea_W,tariff_USD_per_kWh,error_C,integral_term,derivative_term,Kp,Ki,Kd
2026-04-02 09:00:00,22.68,39.0,22.68,14.25,0.12,16.32,0.0,979.2,1.0,2.0,0.0
2026-04-02 09:01:00,22.68,39.0,23.266779627609697,14.25,0.12,15.733220372390303,0.0,-35.20677765658185,1.0,2.0,0.0
2026-04-02 09:02:00,22.68,39.0,23.84244776741407,14.25,0.12,15.157552232585932,0.0,-34.54008838826226,1.0,2.0,0.0
2026-04-02 09:03:00,22.68,39.0,24.407214830878402,14.25,0.12,14.592785169121598,0.0,-33.88602380786004,1.0,2.0,0.0
2026-04-02 09:04:00,22.68,39.0,24.961287245034445,14.25,0.12,14.038712754965555,0.0,-33.24434484936255,1.0,2.0,0.0
2026-04-02 09:05:00,22.68,39.0,25.504867527931193,14.25,0.12,13.495132472068807,0.0,-32.61481697380489,1.1,2.0,0.0
2026-04-02 09:06:00,22.68,39.0,26.038154362656897,14.25,0.12,12.961845637343103,0.0,-31.997210083542242,1.1,2.0,0.0
2026-04-02 09:07:00,22.68,39.0,26.561342669959394,14.09714497404602,0.12,12.438657330040606,0.20731095550067677,-31.391298438149846,1.1,2.0,0.0
2026-04-02 09:08:00,22.68,39.0,27.06832948895036,13.937181823524277,0.12,11.931670511049639,0.4061721306848374,-30.41920913945802,1.1,2.0,0.0
2026-04-02 09:09:00,22.68,39.0,27.559128922403794,13.778664815978711,0.12,11.440871077596206,0.5968533153114408,-29.447966007205935,1.1,2.0,0.0
2026-04-02 09:10:00,22.68,39.0,28.034107049541497,14.170013288665444,0.12,10.965892950458503,0.7796181978190826,-28.49868762826219,1.15,2.0,0.0
2026-04-02 09:11:00,22.68,39.0,28.51620556434809,13.96505981115959,0.12,10.483794435651909,0.9543481050799477,-28.925910888395663,1.15,2.0,0.0
2026-04-02 09:12:00,22.68,39.0,28.980735398261846,13.764825988883377,0.12,10.019264601738154,1.1213358484422502,-27.87179003482528,1.15,2.0,0.0
2026-04-02 09:13:00,22.68,39.0,29.428223582360804,13.56927379109088,0.12,9.571776417639196,1.2808654554029035,-26.84929104593749,1.15,2.0,0.0
2026-04-02 09:14:00,22.68,39.0,29.859185601645326,13.378361282192172,0.12,9.140814398354674,1.4332123620421482,-25.857721157071296,1.15,2.0,0.0
2026-04-02 09:15:00,22.68,39.0,30.274125452887322,13.192042938167631,0.12,8.725874547112678,1.5786436044940262,-24.896391074519784,1.15,2.0,0.0
2026-04-02 09:16:00,22.68,39.0,30.67353571441321,13.010269946932421,0.12,8.326464285586791,1.717418009253806,-23.964615691553206,1.15,2.0,0.0
2026-04-02 09:17:00,22.68,39.0,31.057897626933666,12.832990493302773,0.12,7.942102373066334,1.849786382138245,-23.061714751227456,1.15,2.0,0.0
2026-04-02 09:18:00,22.68,39.0,31.427681184577004,12.660150029193701,0.12,7.572318815422996,1.9759916957286283,-22.187013458600262,1.15,2.0,0.0
2026-04-02 09:19:00,22.68,39.0,31.783345235324738,12.491691529656316,0.12,7.216654764675262,2.096269275139883,-21.33984304486404,1.15,2.0,0.0
2026-04-02 09:20:00,22.68,39.0,32.12533759008827,12.671288855837563,0.12,6.874662409911728,2.210846981971745,-20.51954128581201,1.2,2.0,0.0
2026-04-02 09:21:00,22.68,39.0,32.468249216366665,12.477519930424602,0.12,6.531750783633335,2.3197094950323005,-20.574697576703613,1.2,2.0,0.0
2026-04-02 09:22:00,22.68,39.0,32.79668841103242,12.290169949791283,0.12,6.20331158896758,2.4230980215150937,-19.7063516799453,1.2,2.0,0.0
2026-04-02 09:23:00,22.68,39.0,33.1111935459056,12.10905733641328,0.12,5.8888064540944,2.5212447957500004,-18.870308092390786,1.2,2.0,0.0
2026-04-02 09:24:00,22.68,39.0,33.41228532107585,11.93400436217312,0.12,5.587714678924151,2.6143733737320693,-18.06550651021496,1.2,2.0,0.0
2026-04-02 09:25:00,22.68,39.0,33.7004672580502,12.164948712271272,0.12,5.299532741949797,2.7026989194312327,-17.290916218461234,1.25,2.05,0.0
2026-04-02 09:26:00,22.68,39.0,33.99270178457815,11.97073824313825,0.12,5.007298215421848,2.7861538896882636,-17.534071591676934,1.25,2.05,0.0
2026-04-02 09:27:00,22.68,39.0,34.27140533913825,11.783919117517573,0.12,4.728594660861752,2.8649638007026264,-16.722213273605746,1.25,2.05,0.0
2026-04-02 09:28:00,22.68,39.0,34.53713850666971,11.60423375912536,0.12,4.462861493330287,2.9393448255914643,-15.943990051887909,1.25,2.05,0.0
2026-04-02 09:29:00,22.68,39.0,34.790440650304795,11.431432690696093,0.12,4.209559349695205,3.0095041480863842,-15.198128618104931,1.25,2.05,0.0
2026-04-02 09:30:00,22.68,39.0,35.03183064673066,11.463682782397264,0.12,3.9681693532693387,3.0756403039742066,-14.483399785551967,1.3,2.05,0.0
2026-04-02 09:31:00,22.68,39.0,35.269977566792456,11.281534219451522,0.12,3.7300224332075445,3.1378073445276655,-14.288815203707657,1.3,2.05,0.0
2026-04-02 09:32:00,22.68,39.0,35.496114418246265,11.107272403271487,0.12,3.5038855817537353,3.1962054375568942,-13.568211087228548,1.3,2.05,0.0
2026-04-02 09:33:00,22.68,39.0,35.71079338508856,10.940570972385983,0.12,3.2892066149114427,3.251025547805418,-12.880738010537556,1.3,2.05,0.0
2026-04-02 09:34:00,22.68,39.0,35.914542756189086,10.781116579118835,0.12,3.0854572438109145,3.3024498352022666,-12.224962266031696,1.3,2.05,0.0
2026-04-02 09:35:00,22.68,39.0,36.10786791365411,10.773214991681748,0.12,2.892132086345889,3.350652036641365,-11.59950944790154,1.35,2.05,0.0
2026-04-02 09:36:00,22.68,39.0,36.297206822805926,10.609952897880929,0.12,2.7027931771940743,3.3956985895945992,-11.36033454910887,1.35,2.05,0.0
2026-04-02 09:37:00,22.68,39.0,36.476237608791905,10.454489885166133,0.12,2.523762391208095,3.437761296114734,-10.741847159158766,1.35,2.05,0.0
2026-04-02 09:38:00,22.68,39.0,36.645476617050974,10.306463439600481,0.12,2.3545233829490257,3.477003352497218,-10.154340495544147,1.35,2.05,0.0
