time,Ta_C,Tsp_C,Ti_C,Phea_W,tariff_USD_per_kWh,error_C,integral_term,derivative_term,Kp,Ki,Kd
2026-04-02 06:00:00,20.18,39.0,20.18,14.25,0.12,18.82,0.0,1129.2,1.0,2.5,0.0
2026-04-02 06:01:00,20.18,39.0,20.766779627609697,14.25,0.12,18.233220372390303,0.0,-35.20677765658185,1.0,2.5,0.0
2026-04-02 06:02:00,20.18,39.0,21.342447767414065,14.25,0.12,17.657552232585935,0.0,-34.54008838826205,1.0,2.5,0.0
2026-04-02 06:03:00,20.18,39.0,21.9072148308784,14.25,0.12,17.0927851691216,0.0,-33.88602380786004,1.0,2.5,0.0
2026-04-02 06:04:00,20.18,39.0,22.46128724503444,14.25,0.12,16.53871275496556,0.0,-33.24434484936255,1.0,2.5,0.0
2026-04-02 06:05:00,20.18,39.0,23.004867527931186,14.25,0.12,15.995132472068814,0.0,-32.61481697380468,1.0,2.5,0.0
2026-04-02 06:06:00,20.18,39.0,23.53815436265689,14.25,0.12,15.46184563734311,0.0,-31.997210083542242,1.0,2.5,0.0
2026-04-02 06:07:00,20.18,39.0,24.061342669959387,14.25,0.12,14.938657330040613,0.0,-31.391298438149846,1.0,2.5,0.0
2026-04-02 06:08:00,20.18,39.0,24.574623679491236,14.25,0.12,14.425376320508764,0.0,-30.796860571910898,1.0,2.5,0.0
2026-04-02 06:09:00,20.18,39.0,25.078184999705726,14.25,0.12,13.921815000294274,0.0,-30.21367921286945,1.0,2.5,0.0
2026-04-02 06:10:00,20.18,39.0,25.572210686429344,13.987280534969434,0.12,13.427789313570656,0.22379648855951093,-29.641541203417034,1.0,2.5,0.0
2026-04-02 06:11:00,20.18,39.0,26.04606317470715,14.053175414412163,0.12,12.95393682529285,0.43969543564772506,-28.431149296668394,1.0,2.5,0.0
2026-04-02 06:12:00,20.18,39.0,26.513655995085053,14.105846927572383,0.12,12.486344004914947,0.6478011690629741,-28.055569222674137,1.0,2.5,0.0
2026-04-02 06:13:00,20.18,39.0,26.97456317767545,14.145999612578843,0.12,12.02543682232455,0.8482251161017167,-27.654430955423805,1.0,2.5,0.0
2026-04-02 06:14:00,20.18,39.0,27.428395830053894,14.174317133948152,0.12,11.571604169946106,1.0410851856008185,-27.22995914270669,1.0,2.5,0.0
2026-04-02 06:15:00,20.18,39.0,27.874800575622267,14.19146236439552,0.12,11.125199424377733,1.2265051760071142,-26.784284734102357,1.0,2.5,0.0
2026-04-02 06:16:00,20.18,39.0,28.313458024912467,14.198077497400632,0.12,10.686541975087533,1.4046142089252398,-26.31944695741204,1.0,2.5,0.0
2026-04-02 06:17:00,20.18,39.0,28.74408128047328,14.194784188486764,0.12,10.255918719526719,1.5755461875840184,-25.837395333648843,1.0,2.5,0.0
2026-04-02 06:18:00,20.18,39.0,29.16641447588682,14.182183723244608,0.12,9.833585524113179,1.7394392796525715,-25.33999172481238,1.0,2.5,0.0
2026-04-02 06:19:00,20.18,39.0,29.580231349369516,14.160857210204849,0.12,9.419768650630484,1.8964354238297463,-24.829012408961688,1.0,2.5,0.0
2026-04-02 06:20:00,20.18,39.0,29.985333852325965,14.13136579673482,0.12,9.014666147674035,2.0466798596243136,-24.306150177386954,1.0,2.5,0.0
2026-04-02 06:21:00,20.18,39.0,30.381550793141855,14.094250906204685,0.12,8.618449206858145,2.190320679738616,-23.7730164489534,1.0,2.5,0.0
2026-04-02 06:22:00,20.18,39.0,30.768736516424447,14.05003449473774,0.12,8.231263483575553,2.3275084044648753,-23.231143396955503,1.0,2.5,0.0
2026-04-02 06:23:00,20.18,39.0,31.146769617825825,13.999219325926955,0.12,7.853230382174175,2.4583955775011117,-22.681986084082695,1.0,2.5,0.0
2026-04-02 06:24:00,20.18,39.0,31.515551694514908,13.942289261966415,0.12,7.484448305485092,2.5831363825925298,-22.12692460134498,1.0,2.5,0.0
2026-04-02 06:25:00,20.18,39.0,31.87500613129906,12.801346259359017,0.12,7.12499386870094,2.7018862804042123,-21.567266207049087,1.0,2.5,0.05
2026-04-02 06:26:00,20.18,39.0,32.180672598006815,12.941182344630164,0.12,6.819327401993185,2.8155417371040987,-18.339988002465333,1.0,2.5,0.05
2026-04-02 06:27:00,20.18,39.0,32.48630894820617,12.907040137780745,0.12,6.513691051793828,2.924103254633996,-18.33818101196144,1.0,2.5,0.05
2026-04-02 06:28:00,20.18,39.0,32.78475175798717,12.889146626005347,0.12,6.2152482420128266,3.0276907253342094,-17.90656858686006,1.0,2.5,0.05
2026-04-02 06:29:00,20.18,39.0,33.07680632796528,12.863056511770706,0.12,5.923193672034721,3.126410619868121,-17.52327419868635,1.0,2.5,0.05
2026-04-02 06:30:00,10.18,39.0,33.172892213741314,13.540021304896046,0.12,5.827107786258686,3.2235290829724326,-5.7651531465620565,1.0,2.5,0.06
2026-04-02 06:31:00,10.18,39.0,33.29503430949127,13.56178375701116,0.12,5.704965690508729,3.318611844480911,-7.3285257449974495,1.0,2.5,0.06
2026-04-02 06:32:00,10.18,39.0,33.41575959865242,13.678835654959197,0.12,5.584240401347579,3.411682517836704,-7.24351734966902,1.0,2.5,0.06
