time,Ta_C,Tsp_C,Ti_C,Phea_W,tariff_USD_per_kWh,error_C,integral_term,derivative_term,Kp,Ki,Kd
2026-04-02 08:00:00,21.88,38.0,21.88,14.25,0.12,16.12,0.0,967.2,1.0,2.5,0.0
2026-04-02 08:01:00,21.88,38.0,22.4667796276097,14.25,0.12,15.5332203723903,0.0,-35.20677765658206,1.0,2.5,0.0
2026-04-02 08:02:00,21.88,38.0,23.042447767414075,14.25,0.12,14.957552232585925,0.0,-34.540088388262475,1.0,2.5,0.0
2026-04-02 08:03:00,21.88,38.0,23.607214830878412,14.25,0.12,14.392785169121588,0.0,-33.886023807860255,1.0,2.5,0.0
2026-04-02 08:04:00,21.88,38.0,24.16128724503446,14.25,0.12,13.838712754965542,0.0,-33.24434484936276,1.0,2.5,0.0
2026-04-02 08:05:00,21.88,38.0,24.704867527931206,13.84909632507166,0.12,13.295132472068794,0.22158554120114657,-32.61481697380489,1.0,2.5,0.0
2026-04-02 08:06:00,21.88,38.0,25.221646144475727,13.864749119173984,0.12,12.778353855524273,0.43455810545988444,-31.006716992671244,1.0,2.5,0.0
2026-04-02 08:07:00,21.88,38.0,25.729283382859467,13.868391739837765,0.12,12.270716617140533,0.6390700490788933,-30.458234303024412,1.0,2.5,0.0
2026-04-02 08:08:00,21.88,38.0,26.22745779865369,13.860739915766308,0.12,11.772542201346312,0.8352790857679985,-29.890464947653257,1.0,2.5,0.0
2026-04-02 08:09:00,21.88,38.0,26.71588350635807,13.842485728630338,0.12,11.284116493641928,1.0233476939953638,-29.305542462263006,1.0,2.5,0.0
2026-04-02 08:10:00,21.88,38.0,27.194308532316843,14.25,0.12,10.805691467683157,1.0233476939953638,-28.705501557526247,1.1,2.7,0.0
2026-04-02 08:11:00,21.88,38.0,27.680454341586376,14.25,0.12,10.319545658413624,1.0233476939953638,-29.16874855617202,1.1,2.7,0.0
2026-04-02 08:12:00,21.88,38.0,28.157394304270344,14.032822295397938,0.12,9.842605695729656,1.1873911222575249,-28.616397761038073,1.1,2.7,0.0
2026-04-02 08:13:00,21.88,38.0,28.616359907087762,13.95022393647983,0.12,9.383640092912238,1.343785123806062,-27.537936169045096,1.1,2.7,0.0
2026-04-02 08:14:00,21.88,38.0,29.063233162917587,13.860817862735729,0.12,8.936766837082413,1.4927312377574355,-26.812395349789497,1.1,2.7,0.0
2026-04-02 08:15:00,21.88,38.0,29.497962732359085,13.765207013393926,0.12,8.502037267640915,1.6344318588847842,-26.083774166489846,1.1,2.7,0.0
2026-04-02 08:16:00,21.88,38.0,29.92052307573519,13.663967097272124,0.12,8.07947692426481,1.769089807622531,-25.35362060256631,1.1,2.7,0.0
2026-04-02 08:17:00,21.88,38.0,30.330912843258158,13.557647275050243,0.12,7.669087156741842,1.8969079269015616,-24.62338605137809,1.1,2.7,0.0
2026-04-02 08:18:00,21.88,38.0,30.729153323773993,13.446770846912996,0.12,7.270846676226007,2.0180887048386618,-23.894428830950076,1.1,2.7,0.0
2026-04-02 08:19:00,21.88,38.0,31.115286951197433,13.331835943943327,0.12,6.884713048802567,2.1328339223187047,-23.168017645406422,1.1,2.7,0.0
2026-04-02 08:20:00,21.88,38.0,31.489375867699568,13.213316221744499,0.12,6.510624132300432,2.241344324523712,-22.445334990128103,1.1,2.7,0.0
2026-04-02 08:21:00,21.88,38.0,31.851500542665107,13.091661554862476,0.12,6.148499457334893,2.3438193154792937,-21.727480497932348,1.1,2.7,0.0
2026-04-02 08:22:00,21.88,38.0,32.20175844639621,12.967298730670432,0.12,5.798241553603788,2.4404566747060237,-21.015474223866306,1.1,2.7,0.0
2026-04-02 08:23:00,21.88,38.0,32.54026277750401,12.840632141464173,0.12,5.459737222495988,2.531452295080957,-20.31025986646796,1.1,2.7,0.0
2026-04-02 08:24:00,21.88,38.0,32.86714124289754,12.712044473600901,0.12,5.132858757102461,2.6169999410326645,-19.612707923611623,1.1,2.7,0.0
2026-04-02 08:25:00,21.88,38.0,33.18253488925227,12.58189739259435,0.12,4.817465110747733,2.6972910262117935,-18.923618781283693,1.1,2.7,0.0
2026-04-02 08:26:00,21.88,38.0,33.48659698481692,12.45053222315647,0.12,4.51340301518308,2.772514409798178,-18.243725733879188,1.1,2.7,0.0
2026-04-02 08:27:00,21.88,38.0,33.7794919503973,12.318270623250173,0.12,4.220508049602699,2.84285621062489,-17.57369793482283,1.1,2.7,0.0
2026-04-02 08:28:00,21.88,38.0,34.06139433833919,12.185415251288829,0.12,3.9386056616608087,2.9084996383192365,-16.914143276513443,1.1,2.7,0.0
2026-04-02 08:29:00,21.88,38.0,34.332487858319276,12.052250425686369,0.12,3.6675121416807244,2.969624840680582,-16.26561119880506,1.1,2.7,0.0
2026-04-02 08:30:00,21.88,38.0,34.592964448742705,12.52432452933415,0.12,3.4070355512572945,3.0264087665348702,-15.628595425405791,1.1,2.9000000000000004,0.0
2026-04-02 08:31:00,21.88,38.0,34.86794739266523,12.37322583370722,0.12,3.1320526073347708,3.0786096433237833,-16.498976635351426,1.1,2.9000000000000004,0.0
2026-04-02 08:32:00,21.88,38.0,35.131501283132046,12.221960658842342,0.12,2.868498716867954,3.1264179552715827,-15.813233428009,1.1,2.9000000000000004,0.0
2026-04-02 08:33:00,21.88,38.0,35.38383568995365,12.070840752990817,0.12,2.6161643100463507,3.170020693772355,-15.140064409296201,1.1,2.9000000000000004,0.0
2026-04-02 08:34:00,21.88,38.0,35.62516905146403,11.920157551175308,0.12,2.3748309485359727,3.209601209581288,-14.480001690622686,1.1,2.9000000000000004,0.0
