time,decision_mode,window_start,window_end,current_ti_C,current_tsp_C,mean_abs_error_C,mean_error_C,max_abs_error_C,power_mean_W,power_std_W,energy_kWh,error_sign_changes,Ta_now_C,Ta_future_C,Ta_mean_future_C,Ta_delta_next_1h_C,next_habit_label,next_habit_type,minutes_to_next_habit,kp_before,ki_before,kd_before,action,reason,kp_after,ki_after,kd_after
2026-04-02 11:15:00,proactive,2026-04-02 11:10:00,2026-04-02 11:14:00,37.11283831966363,38.0,1.07997464774555,1.07997464774555,1.2772798618549857,7.975182140525573,0.013012414056391378,0.0006645985117104643,0,24.67,25.24,24.819508196721312,0.5699999999999967,none,none,-1,0.1303364197425218,0.2043797748971855,0.0,proactive_prepare_for_outdoor_warming,forecast next-1h outdoor temperature rise = 0.570°C,0.12251623455797049,0.18802939290541068,0.0
2026-04-02 11:20:00,proactive,2026-04-02 11:15:00,2026-04-02 11:19:00,37.45153302368778,38.0,0.6703967433708329,0.6703967433708329,0.7951451229094957,7.302649692848786,0.007852388486403614,0.0006085541410707321,0,24.67,25.24,24.866229508196724,0.5699999999999967,none,none,-1,0.12251623455797049,0.18802939290541068,0.0,proactive_prepare_for_outdoor_warming,forecast next-1h outdoor temperature rise = 0.570°C,0.11516526048449226,0.17298704147297783,0.0
2026-04-02 11:25:00,proactive,2026-04-02 11:20:00,2026-04-02 11:24:00,37.63715017129919,38.0,0.42584089340235354,0.42584089340235354,0.49025610232372685,6.699293051783387,0.0035170507569098433,0.0005582744209819489,0,24.67,25.24,24.912950819672137,0.5699999999999967,none,none,-1,0.11516526048449226,0.17298704147297783,0.0,proactive_prepare_for_outdoor_warming,forecast next-1h outdoor temperature rise = 0.570°C,0.10825534485542272,0.15914807815513962,0.0
2026-04-02 11:30:00,proactive,2026-04-02 11:25:00,2026-04-02 11:29:00,37.69610857766154,38.0,0.31818299876495926,0.31818299876495926,0.33274575027282793,6.157336178778475,7.559668244427823e-05,0.0005131113482315395,0,24.67,25.24,24.959672131147546,0.5699999999999967,none,none,-1,0.10825534485542272,0.15914807815513962,0.0,proactive_prepare_for_outdoor_warming,forecast next-1h outdoor temperature rise = 0.570°C,0.10176002416409735,0.14641623190272846,0.0
2026-04-02 11:35:00,proactive,2026-04-02 11:30:00,2026-04-02 11:34:00,37.651002169623446,38.0,0.32334129187710803,0.32334129187710803,0.34899783037655396,5.669784485633669,0.0030089769608875327,0.00047248204046947237,0,24.67,25.24,25.00639344262295,0.5699999999999967,none,none,-1,0.10176002416409735,0.14641623190272846,0.0,proactive_prepare_for_outdoor_warming,forecast next-1h outdoor temperature rise = 0.570°C,0.09565442271425151,0.13470293335051017,0.0
2026-04-02 11:40:00,proactive,2026-04-02 11:35:00,2026-04-02 11:39:00,37.52109818354746,38.0,0.4207555206096373,0.4207555206096373,0.4789018164525416,5.230389778425612,0.005364845910312015,0.0004358658148688009,0,24.67,25.24,25.05311475409836,0.5699999999999967,none,none,-1,0.09565442271425151,0.13470293335051017,0.0,proactive_prepare_for_outdoor_warming,forecast next-1h outdoor temperature rise = 0.570°C,0.08991515735139641,0.12392669868246936,0.0
2026-04-02 11:45:00,proactive,2026-04-02 11:40:00,2026-04-02 11:44:00,37.32278068782754,38.0,0.5929217713955168,0.5929217713955168,0.6772193121724612,4.833601284315767,0.007219974937517635,0.00040280010702631384,0,24.67,25.24,25.09983606557377,0.5699999999999967,none,none,-1,0.08991515735139641,0.12392669868246936,0.0,proactive_prepare_for_outdoor_warming,forecast next-1h outdoor temperature rise = 0.570°C,0.08452024791031262,0.11401256278787182,0.0
2026-04-02 11:50:00,proactive,2026-04-02 11:45:00,2026-04-02 11:49:00,37.069942737482314,38.0,0.8249800586221525,0.8249800586221525,0.9300572625176855,4.4745093687681115,0.0086451857574641,0.0003728757807306759,0,24.67,25.24,25.146557377049177,0.5699999999999967,none,none,-1,0.08452024791031262,0.11401256278787182,0.0,proactive_prepare_for_outdoor_warming,forecast next-1h outdoor temperature rise = 0.570°C,0.07944903303569387,0.10489155776484207,0.0
2026-04-02 11:55:00,proactive,2026-04-02 11:50:00,2026-04-02 11:54:00,36.774331141504184,38.0,1.1043509321989162,1.1043509321989162,1.2256688584958155,4.148786498352522,0.00970461304790607,0.0003457322081960435,0,24.67,25.24,25.19327868852459,0.5699999999999967,none,none,-1,0.07944903303569387,0.10489155776484207,0.0,proactive_prepare_for_outdoor_warming,forecast next-1h outdoor temperature rise = 0.570°C,0.07468209105355222,0.09650023314365472,0.0
2026-04-02 12:00:00,hold,2026-04-02 11:55:00,2026-04-02 11:59:00,36.445848119168396,38.0,1.4204169200230923,1.4204169200230923,1.5541518808316042,3.8526285067392068,0.010455544317039123,0.0003210523755616005,0,25.24,25.47,25.243770491803282,0.23000000000000043,none,none,-1,0.07468209105355222,0.09650023314365472,0.0,hold,no proactive trigger; fallback to reactive rule,0.07468209105355222,0.09650023314365472,0.0
