time,Ta_C,Tsp_C,Ti_C,Phea_W,tariff_USD_per_kWh,error_C,integral_term,derivative_term,Kp,Ki,Kd
2026-04-02 00:00:00,21.32,39.0,21.32,14.25,0.12,17.68,0.0,1060.8,1.0,2.5,0.0
2026-04-02 00:01:00,21.32,39.0,21.906779627609698,14.25,0.12,17.093220372390302,0.0,-35.20677765658185,1.0,2.5,0.0
2026-04-02 00:02:00,21.32,39.0,22.48244776741407,14.25,0.12,16.51755223258593,0.0,-34.54008838826226,1.0,2.5,0.0
2026-04-02 00:03:00,21.32,39.0,23.047214830878403,14.25,0.12,15.952785169121597,0.0,-33.88602380786004,1.0,2.5,0.0
2026-04-02 00:04:00,21.32,39.0,23.601287245034445,14.25,0.12,15.398712754965555,0.0,-33.24434484936255,1.0,2.5,0.0
2026-04-02 00:05:00,21.32,39.0,24.144867527931194,14.25,0.12,14.855132472068806,0.0,-32.61481697380489,1.1,2.5,0.0
2026-04-02 00:06:00,21.32,39.0,24.678154362656898,14.25,0.12,14.321845637343102,0.0,-31.997210083542242,1.1,2.5,0.0
2026-04-02 00:07:00,21.32,39.0,25.201342669959395,14.25,0.12,13.798657330040605,0.0,-31.391298438149846,1.1,2.5,0.0
2026-04-02 00:08:00,21.32,39.0,25.71462367949124,14.25,0.12,13.28537632050876,0.0,-30.796860571910685,1.1,2.5,0.0
2026-04-02 00:09:00,21.32,39.0,26.218184999705727,14.25,0.12,12.781815000294273,0.0,-30.213679212869238,1.1,2.5,0.0
2026-04-02 00:10:00,21.32,39.0,26.71221068642934,14.028559466326502,0.12,12.28778931357066,0.204796488559511,-29.64154120341682,1.1,2.5,0.0
2026-04-02 00:11:00,21.32,39.0,27.187762938634858,13.997628533123983,0.12,11.812237061365142,0.40166710624893,-28.53313513233104,1.1,2.5,0.0
2026-04-02 00:12:00,21.32,39.0,27.65303628893139,13.958618002425657,0.12,11.34696371106861,0.5907831681000735,-27.91640101779187,1.1,2.5,0.0
2026-04-02 00:13:00,21.32,39.0,28.107892684843964,13.912113771719993,0.12,10.892107315156036,0.7723182900193407,-27.291383754754506,1.1,2.5,0.0
2026-04-02 00:14:00,21.32,39.0,28.552220813917334,13.85867696249273,0.12,10.447779186082666,0.9464479431207184,-26.659687744402163,1.1,2.5,0.0
2026-04-02 00:15:00,21.32,39.0,28.985934577142213,14.021514355598107,0.12,10.014065422857787,1.1133490335016816,-26.022825793492785,1.1,2.7,0.0
2026-04-02 00:16:00,21.32,39.0,29.418140607089143,13.977271395337471,0.12,9.581859392910857,1.2730466900501958,-25.932361796815755,1.1,2.7,0.0
2026-04-02 00:17:00,21.32,39.0,29.840340399861674,13.925036305293913,0.12,9.159659600138326,1.4257076833858346,-25.33198756635187,1.1,2.7,0.0
2026-04-02 00:18:00,21.32,39.0,30.25239434140242,13.865419224235982,0.12,8.747605658597578,1.5715011110291277,-24.72323649244487,1.1,2.7,0.0
2026-04-02 00:19:00,21.32,39.0,30.65419058544017,13.799004779449653,0.12,8.345809414559831,1.7105979346051248,-24.107774642264843,1.1,2.7,0.0
2026-04-02 00:20:00,21.32,39.0,31.045643477168746,14.124070468217184,0.12,7.9543565228312545,1.843170543318979,-23.487173503714587,1.15,2.7,0.0
2026-04-02 00:21:00,21.32,39.0,31.443069062479374,14.007092937298392,0.12,7.556930937520626,1.969119392277656,-23.845535118637713,1.15,2.7,0.0
2026-04-02 00:22:00,21.32,39.0,31.828151997602994,13.886980722014092,0.12,7.171848002397006,2.088650192317606,-23.1049761074172,1.15,2.7,0.0
2026-04-02 00:23:00,21.32,39.0,32.200996929254735,13.764164188798128,0.12,6.799003070745265,2.2019669101633608,-22.370695899104476,1.15,2.7,0.0
2026-04-02 00:24:00,21.32,39.0,32.56172424394018,13.639050185932554,0.12,6.4382757560598165,2.309271506097691,-21.64363888112689,1.15,2.7,0.0
2026-04-02 00:25:00,21.32,39.0,32.910468801481485,13.874889841937726,0.12,6.0895311985185145,2.4107636927396663,-20.924673452478117,1.17,2.8,0.0
2026-04-02 00:26:00,21.32,39.0,33.2623206877266,13.730981502937034,0.12,5.7376793122734,2.5063916812775564,-21.111113174706873,1.17,2.8,0.0
2026-04-02 00:27:00,21.32,39.0,33.60158398129154,13.585969530339117,0.12,5.39841601870846,2.596365281589364,-20.355797613896414,1.17,2.8,0.0
2026-04-02 00:28:00,21.32,39.0,33.92845161978339,13.440206651047095,0.12,5.071548380216612,2.6808910879263075,-19.61205830951087,1.17,2.8,0.0
