time,Ta_C,Tsp_base_C,Tsp_C,Ti_C,Phea_W,tariff_USD_per_kWh,error_C,integral_term,derivative_term,Kp,Ki,Kd,comfort_weight,energy_weight,response_weight
2026-04-02 09:00:00,22.86,39.0,39.0,22.86,14.25,0.12,16.14,0.0,968.4000000000001,1.0,2.5,0.0,0.34,0.33,0.33
2026-04-02 09:01:00,22.86,39.0,39.0,23.4467796276097,14.25,0.12,15.5532203723903,0.0,-35.20677765658206,1.0,2.5,0.0,0.34,0.33,0.33
2026-04-02 09:02:00,22.86,39.0,39.0,24.02244776741407,14.25,0.12,14.977552232585928,0.0,-34.54008838826226,1.0,2.5,0.0,0.34,0.33,0.33
2026-04-02 09:03:00,22.86,39.0,39.0,24.58721483087841,14.25,0.12,14.412785169121591,0.0,-33.886023807860255,1.0,2.5,0.0,0.34,0.33,0.33
2026-04-02 09:04:00,22.86,39.0,39.0,25.14128724503445,14.25,0.12,13.858712754965548,0.0,-33.24434484936255,1.0,2.5,0.0,0.34,0.33,0.33
2026-04-02 09:05:00,22.86,39.0,39.0,25.6848675279312,13.869929658405,0.12,13.3151324720688,0.22191887453448,-32.61481697380489,1.0,2.5,0.0,0.34,0.33,0.33
2026-04-02 09:06:00,22.86,39.0,39.0,26.20250400942837,13.88552217651498,0.12,12.79749599057163,0.4352104743773405,-31.058188889830234,1.0,2.5,0.0,0.34,0.33,0.33
2026-04-02 09:07:00,22.86,39.0,39.0,26.710980385883797,13.889088283981064,0.12,12.289019614116203,0.6400274679459439,-30.508582587325606,1.0,2.5,0.0,0.34,0.33,0.33
2026-04-02 09:08:00,22.86,39.0,39.0,27.209974898880468,13.881344816864372,0.12,11.790025101119532,0.8365278862979361,-29.939670779800238,1.0,2.5,0.0,0.34,0.33,0.33
2026-04-02 09:09:00,22.86,39.0,39.0,27.699201400473804,13.862984923584628,0.12,11.300798599526196,1.0248745296233728,-29.35359009560017,1.0,2.5,0.0,0.34,0.33,0.33
2026-04-02 09:10:00,22.86,39.0,39.0,28.17840770345962,13.834678299621329,0.12,10.82159229654038,1.2052344012323792,-28.752378179148934,1.0,2.5,0.0,0.35,0.28,0.37
2026-04-02 09:11:00,22.86,39.0,39.0,28.647373972546436,13.797071448345077,0.12,10.352626027453564,1.3777781683566053,-28.13797614520901,1.0,2.5,0.0,0.35,0.28,0.37
2026-04-02 09:12:00,22.86,39.0,39.0,29.105911156733555,13.750787965960726,0.12,9.894088843266445,1.5426796490777126,-27.51223105122712,1.0,2.5,0.0,0.35,0.28,0.37
2026-04-02 09:13:00,22.86,39.0,39.0,29.553859463107532,13.696428848623935,0.12,9.446140536892468,1.700115324692587,-26.876898382438625,1.0,2.5,0.0,0.35,0.28,0.37
2026-04-02 09:14:00,22.86,39.0,39.0,29.99108687218566,13.634572819871405,0.12,9.008913127814338,1.8502638768228261,-26.233644544687778,1.0,2.5,0.0,0.35,0.28,0.37
2026-04-02 09:15:00,22.86,39.0,39.0,30.41748769485636,13.565776676581692,0.12,8.582512305143641,1.9933057485752201,-25.58404936024182,1.0,2.5,0.0,0.35,0.28,0.37
2026-04-02 09:16:00,22.86,39.0,39.0,30.832981170891568,13.490575651759332,0.12,8.167018829108432,2.1294227290603605,-24.92960856211255,1.0,2.5,0.0,0.35,0.28,0.37
2026-04-02 09:17:00,22.86,39.0,39.0,31.237510108936956,13.409483792508238,0.12,7.762489891063044,2.2587975605780777,-24.271736282723282,1.0,2.5,0.0,0.35,0.28,0.37
2026-04-02 09:18:00,22.86,39.0,39.0,31.63103956781969,13.322994351633016,0.12,7.368960432180309,2.381613567781083,-23.611767532964123,1.0,2.5,0.0,0.35,0.28,0.37
2026-04-02 09:19:00,22.86,39.0,39.0,32.013555578952726,13.23158019137695,0.12,6.986444421047274,2.498054308131871,-22.950960667982088,1.0,2.5,0.0,0.35,0.28,0.37
2026-04-02 09:20:00,22.86,39.0,39.0,32.38506390955703,13.135694197874436,0.12,6.614936090442967,2.608303242972587,-22.29049983625842,1.0,2.5,0.0,0.4,0.25,0.35
