time,Ta_C,Tsp_C,Ti_C,Phea_W,tariff_USD_per_kWh,error_C,integral_term,derivative_term,Kp,Ki,Kd
2026-04-02 08:00:00,21.62,39.0,21.62,14.25,0.12,17.38,0.0,1042.8,1.0,3.0,0.0
2026-04-02 08:01:00,21.62,39.0,22.206779627609702,14.25,0.12,16.793220372390298,0.0,-35.20677765658206,1.0,3.0,0.0
2026-04-02 08:02:00,21.62,39.0,22.782447767414077,14.25,0.12,16.217552232585923,0.0,-34.540088388262475,1.0,3.0,0.0
2026-04-02 08:03:00,21.62,39.0,23.347214830878414,14.25,0.12,15.652785169121586,0.0,-33.886023807860255,1.0,3.0,0.0
2026-04-02 08:04:00,21.62,39.0,23.90128724503446,14.25,0.12,15.09871275496554,0.0,-33.24434484936276,1.0,3.0,0.0
2026-04-02 08:05:00,21.62,39.0,24.44486752793121,14.25,0.12,14.555132472068792,0.0,-32.61481697380489,1.1,3.0,0.0
2026-04-02 08:06:00,21.62,39.0,24.978154362656916,14.25,0.12,14.021845637343084,0.0,-31.997210083542456,1.1,3.0,0.0
2026-04-02 08:07:00,21.62,39.0,25.501342669959413,14.25,0.12,13.498657330040587,0.0,-31.391298438149846,1.1,3.0,0.0
2026-04-02 08:08:00,21.62,39.0,26.01462367949126,14.25,0.12,12.985376320508738,0.0,-30.796860571910898,1.1,3.0,0.0
2026-04-02 08:09:00,21.62,39.0,26.518184999705753,14.25,0.12,12.481815000294247,0.0,-30.21367921286945,1.1,3.0,0.0
2026-04-02 08:10:00,21.62,39.0,27.01221068642937,13.785957710606224,0.12,11.98778931357063,0.1997964885595105,-29.641541203417034,1.1,3.0,0.0
2026-04-02 08:11:00,21.62,39.0,27.477773200538117,13.849950285059698,0.12,11.522226799461883,0.39183360188387517,-27.933750846524816,1.1,3.0,0.0
2026-04-02 08:12:00,21.62,39.0,27.937154696732545,13.8977729044092,0.12,11.062845303267455,0.5762143569383328,-27.562889771665695,1.1,3.0,0.0
2026-04-02 08:13:00,21.62,39.0,28.389806382564835,13.93036573086544,0.12,10.610193617435165,0.7530509172289188,-27.1591011499374,1.1,3.0,0.0
2026-04-02 08:14:00,21.62,39.0,28.835228571281018,13.948639894713587,0.12,10.164771428718982,0.9224637743742352,-26.725331322970973,1.1,3.0,0.0
2026-04-02 08:15:00,21.62,39.0,29.27296855647379,13.95347748317785,0.12,9.727031443526212,1.084580965099672,-26.264399111566235,1.1,3.0,0.0
2026-04-02 08:16:00,21.62,39.0,29.70261852652319,13.945731589797349,0.12,9.297381473476811,1.2395373229909523,-25.77899820296402,1.1,3.0,0.0
2026-04-02 08:17:00,21.62,39.0,30.12381352056342,13.926226420324925,0.12,8.87618647943658,1.3874737643148953,-25.27169964241388,1.1,3.0,0.0
2026-04-02 08:18:00,21.62,39.0,30.53622942751694,13.895757451300206,0.12,8.46377057248306,1.528536607189613,-24.744954417211176,1.1,3.0,0.0
2026-04-02 08:19:00,21.62,39.0,30.939581029549238,13.855091637587215,0.12,8.060418970450762,1.6628769233637923,-24.20109612193791,1.1,3.0,0.0
2026-04-02 08:20:00,21.62,39.0,31.333620091119432,13.80496766530403,0.12,7.666379908880568,1.790649921845135,-23.64234369421162,1.1,3.0,0.0
2026-04-02 08:21:00,21.62,39.0,31.71813349463235,13.746096246708202,0.12,7.281866505367649,1.9120143636012625,-23.07080421077515,1.1,3.0,0.0
