time,Ta_C,Tsp_C,Ti_C,Phea_W,tariff_USD_per_kWh,error_C,integral_term,derivative_term,Kp,Ki,Kd
2026-04-02 06:00:00,20.78,39.0,20.78,14.25,0.12,18.22,0.0,1093.2,1.0,2.5,0.0
2026-04-02 06:01:00,20.78,39.0,21.366779627609702,14.25,0.12,17.633220372390298,0.0,-35.20677765658206,1.0,2.5,0.0
2026-04-02 06:02:00,20.78,39.0,21.942447767414077,14.25,0.12,17.057552232585923,0.0,-34.540088388262475,1.0,2.5,0.0
2026-04-02 06:03:00,20.78,39.0,22.507214830878414,14.25,0.12,16.492785169121586,0.0,-33.886023807860255,1.0,2.5,0.0
2026-04-02 06:04:00,20.78,39.0,23.06128724503446,14.25,0.12,15.93871275496554,0.0,-33.24434484936276,1.0,2.5,0.0
2026-04-02 06:05:00,20.78,39.0,23.60486752793121,14.25,0.12,15.395132472068791,0.0,-32.61481697380489,1.0,2.5,0.0
2026-04-02 06:06:00,20.78,39.0,24.138154362656916,14.25,0.12,14.861845637343084,0.0,-31.997210083542456,1.0,2.5,0.0
2026-04-02 06:07:00,20.78,39.0,24.661342669959414,14.25,0.12,14.338657330040586,0.0,-31.391298438149846,1.0,2.5,0.0
2026-04-02 06:08:00,20.78,39.0,25.174623679491262,14.25,0.12,13.825376320508738,0.0,-30.796860571910898,1.0,2.5,0.0
2026-04-02 06:09:00,20.78,39.0,25.678184999705753,13.876890625306508,0.12,13.321815000294247,0.22203025000490412,-30.21367921286945,1.0,2.5,0.0
2026-04-02 06:10:00,20.78,39.0,26.15684696853882,13.933360032784325,0.12,12.843153031461181,0.43608280052925713,-28.71971812998396,1.0,2.5,0.0
2026-04-02 06:11:00,20.78,39.0,26.62877007773412,13.976904837016766,0.12,12.37122992226588,0.6422699659003551,-28.31538655171812,1.0,2.5,0.0
2026-04-02 06:12:00,20.78,39.0,27.093549733885887,14.008227275286423,0.12,11.906450266114113,0.8407108036689237,-27.886779369105952,1.0,2.5,0.0
2026-04-02 06:13:00,20.78,39.0,27.550817921514984,14.028008340927535,0.12,11.449182078485016,1.0315305049770074,-27.43609125774583,1.0,2.5,0.0
2026-04-02 06:14:00,20.78,39.0,28.000241635641963,14.03690789198214,0.12,10.999758364358037,1.2148598110496414,-26.965422847618754,1.0,2.5,0.0
2026-04-02 06:15:00,20.78,39.0,28.441521348515728,14.25,0.12,10.558478651484272,1.2148598110496414,-26.476782772425906,1.0,2.7,0.0
2026-04-02 06:16:00,20.78,39.0,28.88321942075331,13.852157195146823,0.12,10.11678057924669,1.3834728207037528,-26.50188433425491,1.0,2.7,0.0
2026-04-02 06:17:00,20.78,39.0,29.300171146933895,13.871697767354213,0.12,9.699828853066105,1.5451366349215212,-25.017103570835104,1.0,2.7,0.0
2026-04-02 06:18:00,20.78,39.0,29.71003194492253,13.879885531844064,0.12,9.28996805507747,1.699969435839479,-24.591647879318117,1.0,2.7,0.0
2026-04-02 06:19:00,20.78,39.0,30.112468610859064,13.877387778418871,0.12,8.887531389140936,1.8480949589918279,-24.14619995619205,1.0,2.7,0.0
2026-04-02 06:20:00,20.78,39.0,30.507181727899233,14.25,0.12,8.492818272100767,1.8480949589918279,-23.68278702241014,1.0,2.9000000000000004,0.0
