time,Ta_C,Tsp_C,Ti_C,Phea_W,tariff_USD_per_kWh,error_C,integral_term,derivative_term,Kp,Ki,Kd
2026-04-02 08:00:00,21.62,39.0,21.62,14.25,0.12,17.38,0.0,1042.8,1.0,2.5,0.0
2026-04-02 08:01:00,21.62,39.0,22.206779627609702,14.25,0.12,16.793220372390298,0.0,-35.20677765658206,1.0,2.5,0.0
2026-04-02 08:02:00,21.62,39.0,22.782447767414077,14.25,0.12,16.217552232585923,0.0,-34.540088388262475,1.0,2.5,0.0
2026-04-02 08:03:00,21.62,39.0,23.347214830878414,14.25,0.12,15.652785169121586,0.0,-33.886023807860255,1.0,2.5,0.0
2026-04-02 08:04:00,21.62,39.0,23.90128724503446,14.25,0.12,15.09871275496554,0.0,-33.24434484936276,1.0,2.5,0.0
2026-04-02 08:05:00,21.62,39.0,24.44486752793121,14.25,0.12,14.555132472068792,0.0,-32.61481697380489,1.1,2.5,0.0
2026-04-02 08:06:00,21.62,39.0,24.978154362656916,14.25,0.12,14.021845637343084,0.0,-31.997210083542456,1.1,2.5,0.0
2026-04-02 08:07:00,21.62,39.0,25.501342669959413,14.25,0.12,13.498657330040587,0.0,-31.391298438149846,1.1,2.5,0.0
2026-04-02 08:08:00,21.62,39.0,26.01462367949126,14.25,0.12,12.985376320508738,0.0,-30.796860571910898,1.1,2.5,0.0
2026-04-02 08:09:00,21.62,39.0,26.518184999705753,14.25,0.12,12.481815000294247,0.0,-30.21367921286945,1.1,2.5,0.0
2026-04-02 08:10:00,21.62,39.0,27.01221068642937,13.68605946632647,0.12,11.98778931357063,0.1997964885595105,-29.641541203417034,1.1,2.5,0.0
2026-04-02 08:11:00,21.62,39.0,27.47365963881339,13.658729800420156,0.12,11.526340361186609,0.391902161245954,-27.686937143041277,1.1,2.5,0.0
2026-04-02 08:12:00,21.62,39.0,27.925245046120448,13.623433975460706,0.12,11.074754953879552,0.5764814104772799,-27.095124438423426,1.1,2.5,0.0
2026-04-02 08:13:00,21.62,39.0,28.366825661630145,13.580744229165452,0.12,10.633174338369855,0.7537009827834441,-26.494836930581798,1.1,2.5,0.0
2026-04-02 08:14:00,21.62,39.0,28.79828647665381,13.53120872944551,0.12,10.20171352334619,0.9237295415058806,-25.88764890141995,1.1,2.5,0.0
2026-04-02 08:15:00,21.62,39.0,29.219537232546006,13.475352179941346,0.12,9.780462767453994,1.0867372542967806,-25.275045353531738,1.1,2.5,0.0
2026-04-02 08:16:00,21.62,39.0,29.630510985827655,13.413676426922045,0.12,9.369489014172345,1.2428954045329863,-24.658425196898932,1.1,2.5,0.0
2026-04-02 08:17:00,21.62,39.0,30.03116272547115,13.34666106641957,0.12,8.968837274528848,1.3923760257751339,-24.039104378609792,1.1,2.5,0.0
2026-04-02 08:18:00,21.62,39.0,30.42146804136935,13.274764050541158,0.12,8.578531958630649,1.535351558418978,-23.418318953891983,1.1,2.5,0.0
2026-04-02 08:19:00,21.62,39.0,30.801421842985448,13.198422291972392,0.12,8.198578157014552,1.6719945277025539,-22.797228096965796,1.1,2.5,0.0
2026-04-02 08:20:00,21.62,39.0,31.171037127158858,13.900948553034135,0.12,7.828962872841142,1.8024772422499062,-22.176917050404583,1.2,2.5,0.0
2026-04-02 08:21:00,21.62,39.0,31.562581519772046,13.740987718574475,0.12,7.437418480227954,1.926434216920372,-23.49266355679127,1.2,2.5,0.0
2026-04-02 08:22:00,21.62,39.0,31.940124685012616,13.582097391743597,0.12,7.059875314987384,2.044098805503495,-22.652589914434245,1.2,2.5,0.0
2026-04-02 08:23:00,21.62,39.0,32.303975836427824,13.424477016860855,0.12,6.696024163572176,2.1556992082296977,-21.83106908491247,1.2,2.5,0.0
2026-04-02 08:24:00,21.62,39.0,32.65444654479865,13.26831022744925,0.12,6.3455534552013475,2.2614584324830536,-21.028242502249697,1.2,2.5,0.0
2026-04-02 08:25:00,21.62,39.0,32.99185004245294,13.41417310970592,0.12,6.008149957547062,2.3615942651088377,-20.244209859257154,1.25,2.5,0.0
2026-04-02 08:26:00,21.62,39.0,33.328870607346715,13.22919446161592,0.12,5.671129392653285,2.456113088319726,-20.221233893626618,1.25,2.5,0.0
2026-04-02 08:27:00,21.62,39.0,33.65189225786337,13.048255221059124,0.12,5.3481077421366265,2.5452482173553364,-19.381299030999486,1.25,2.5,0.0
2026-04-02 08:28:00,21.62,39.0,33.961346415678825,12.871381423136524,0.12,5.038653584321175,2.6292257770940224,-18.567249468927116,1.25,2.5,0.0
2026-04-02 08:29:00,21.62,39.0,34.25765740496078,12.698590294660713,0.12,4.742342595039219,2.708264820344676,-17.77865935691736,1.25,2.5,0.0
2026-04-02 08:30:00,21.62,39.0,34.54124222406643,12.529890844775885,0.12,4.45875777593357,2.782577449943569,-17.01508914633891,1.25,2.5,0.0
2026-04-02 08:31:00,21.62,39.0,34.812510345883695,12.365284428092483,0.12,4.187489654116305,2.8523689441788407,-16.276087309035887,1.25,2.5,0.0
2026-04-02 08:32:00,21.62,39.0,35.071863545141746,12.204765281305681,0.12,3.9281364548582545,2.917837885093145,-15.561191955483054,1.25,2.5,0.0
2026-04-02 08:33:00,21.62,39.0,35.31969575108824,12.048321034243887,0.12,3.68030424891176,2.9791762892416744,-14.869932356789661,1.25,2.5,0.0
2026-04-02 08:34:00,21.62,39.0,35.55639292400006,11.895933196270779,0.12,3.4436070759999424,3.03656974050834,-14.201830374709061,1.25,2.5,0.0
2026-04-02 08:35:00,21.62,39.0,35.78233295406129,11.747577618941687,0.12,3.217667045938711,3.090197524607319,-13.556401803673879,1.25,2.5,0.0
2026-04-02 08:36:00,21.62,39.0,35.99788558120716,11.603224935792387,0.12,3.002114418792843,3.140232764920533,-12.933157628752099,1.25,2.5,0.0
2026-04-02 08:37:00,21.62,39.0,36.20341233459521,11.462840980115857,0.12,2.796587665404793,3.1868425593439462,-12.331605203282976,1.25,2.5,0.0
2026-04-02 08:38:00,21.62,39.0,36.39926649042573,11.326387181559962,0.12,2.600733509574269,3.2301881178368506,-11.751249349831454,1.25,2.5,0.0
2026-04-02 08:39:00,21.62,39.0,36.58579304689179,11.1938209423569,0.12,2.414206953108213,3.270424900388654,-11.191593387963366,1.25,2.5,0.0
2026-04-02 08:40:00,21.62,39.0,36.7633287150958,11.06509599397289,0.12,2.2366712849041974,3.3077027551370572,-10.652140092240927,1.25,2.5,0.0
2026-04-02 08:41:00,21.62,39.0,36.93220192482413,10.940162734944812,0.12,2.0677980751758724,3.3421660563899884,-10.132392583699499,1.25,2.5,0.0
2026-04-02 08:42:00,21.62,39.0,37.09273284412349,10.818968550648798,0.12,1.9072671558765109,3.3739538423212636,-9.631855157961695,1.25,2.5,0.0
