time,Ta_C,Tsp_base_C,Tsp_C,Ti_C,Phea_W,tariff_USD_per_kWh,error_C,integral_term,derivative_term,Kp,Ki,Kd,comfort_weight,energy_weight,response_weight
2026-04-02 15:00:00,26.0,38.0,38.0,26.0,12.4,0.12,12.0,0.2,720.0,1.0,2.0,0.0,0.34,0.33,0.33
2026-04-02 15:01:00,26.0,38.0,38.0,26.510601219814756,12.272378739524752,0.12,11.489398780185244,0.3914899796697541,-30.636073188885362,1.0,2.0,0.0,0.34,0.33,0.33
2026-04-02 15:02:00,26.0,38.0,38.0,27.006278369139487,12.143158977895371,0.12,10.993721630860513,0.5747186735174292,-29.740628959483857,1.0,2.0,0.0,0.34,0.33,0.33
2026-04-02 15:03:00,26.0,38.0,38.0,27.48724823368207,12.012614172230052,0.12,10.51275176631793,0.7499312029560614,-28.858191872554997,1.0,2.0,0.0,0.34,0.33,0.33
2026-04-02 15:04:00,26.0,38.0,38.0,27.95373475429701,11.881003159805212,0.12,10.04626524570299,0.9173689570511112,-27.98919123689636,1.0,2.0,0.0,0.34,0.33,0.33
2026-04-02 15:05:00,26.0,38.0,38.0,28.405968289484033,11.748570681635389,0.12,9.594031710515967,1.0772694855597107,-27.134012111221395,1.0,2.0,0.0,0.34,0.33,0.33
2026-04-02 15:06:00,26.0,38.0,38.0,28.844184913411954,11.615547893927069,0.12,9.155815086588046,1.2298664036695115,-26.29299743567529,1.0,2.0,0.0,0.34,0.33,0.33
2026-04-02 15:07:00,26.0,38.0,38.0,29.268625748295886,11.482152867433275,0.12,8.731374251704114,1.37538930786458,-25.46645009303589,1.0,2.0,0.0,0.34,0.33,0.33
2026-04-02 15:08:00,26.0,38.0,38.0,29.67953632997895,11.34859107475091,0.12,8.320463670021049,1.5140637023649308,-24.654634900983936,1.0,2.0,0.0,0.34,0.33,0.33
2026-04-02 15:09:00,26.0,38.0,38.0,30.077166005593334,11.21505586561675,0.12,7.922833994406666,1.6461109356050418,-23.857780536862947,1.0,2.0,0.0,0.34,0.33,0.33
2026-04-02 15:10:00,26.0,38.0,38.0,30.46176736219891,11.081728930271211,0.12,7.538232637801091,1.77174814623506,-23.076081396334516,1.0,2.0,0.0,0.45,0.35,0.2
2026-04-02 15:11:00,26.0,38.0,38.0,30.833595685321608,10.948780750971125,0.12,7.166404314678392,1.8911882181463664,-22.309699387361945,1.0,2.0,0.0,0.45,0.35,0.2
2026-04-02 15:12:00,26.0,38.0,38.0,31.192908446337253,10.816371041744238,0.12,6.807091553662747,2.0046397440407455,-21.55876566093866,1.0,2.0,0.0,0.45,0.35,0.2
2026-04-02 15:13:00,26.0,38.0,38.0,31.53996481767053,10.684649176488609,0.12,6.46003518232947,2.11230699707957,-20.823382279996636,1.0,2.0,0.0,0.45,0.35,0.2
2026-04-02 15:14:00,26.0,38.0,38.0,31.87502521480237,10.553754605530024,0.12,6.1249747851976295,2.214389910166197,-20.10362382791044,1.0,2.0,0.0,0.45,0.35,0.2
2026-04-02 15:15:00,26.0,38.0,38.0,32.19835086410289,10.423817260759405,0.12,5.801649135897108,2.3110840624311484,-19.399538958031286,1.0,2.0,0.0,0.45,0.35,0.2
2026-04-02 15:16:00,26.0,38.0,38.0,32.51020339553057,10.294957949480711,0.12,5.489796604469433,2.402580672505639,-18.711151885660513,1.0,2.0,0.0,0.45,0.35,0.2
2026-04-02 15:17:00,26.0,38.0,38.0,32.81084445926185,10.167288737107366,0.12,5.189155540738149,2.4890665981846083,-18.038463823877038,1.0,2.0,0.0,0.45,0.35,0.2
2026-04-02 15:18:00,26.0,38.0,38.0,33.10053536533902,10.04091331885223,0.12,4.89946463466098,2.5707243420956245,-17.381454364630144,1.0,2.0,0.0,0.45,0.35,0.2
2026-04-02 15:19:00,26.0,38.0,38.0,33.37953674544695,9.915927380562735,0.12,4.6204632545530515,2.647732063004842,-16.740082806475698,1.0,2.0,0.0,0.45,0.35,0.2
2026-04-02 15:20:00,26.0,38.0,38.0,33.648108235952996,9.792418948858256,0.12,4.351891764047004,2.7202635924056255,-16.114289430362874,1.0,2.0,0.0,0.6,0.25,0.15
2026-04-02 15:21:00,26.0,38.0,38.0,33.90650818136673,9.670468730732296,0.12,4.093491818633268,2.7884884560495133,-15.503996724824134,1.0,2.0,0.0,0.6,0.25,0.15
2026-04-02 15:22:00,26.0,38.0,38.0,34.15499335739901,9.55015044278672,0.12,3.8450066426009926,2.852571900092863,-14.90911056193653,1.0,2.0,0.0,0.6,0.25,0.15
2026-04-02 15:23:00,26.0,38.0,38.0,34.393818712822394,9.431531130269253,0.12,3.6061812871776056,2.912674921545823,-14.32952132540322,1.0,2.0,0.0,0.6,0.25,0.15
2026-04-02 15:24:00,26.0,38.0,38.0,34.62323712935697,9.31467147608944,0.12,3.3767628706430273,2.968954302723207,-13.765104992074697,1.0,2.0,0.0,0.6,0.25,0.15
2026-04-02 15:25:00,26.0,38.0,38.0,34.84349919882756,9.19962609999127,0.12,3.1565008011724416,3.0215626494094145,-13.215724168235141,1.0,2.0,0.0,0.6,0.25,0.15
2026-04-02 15:26:00,26.0,38.0,38.0,35.05485301685996,9.086443848063539,0.12,2.9451469831400416,3.0706484324617485,-12.681229081943997,1.0,2.0,0.0,0.6,0.25,0.15
2026-04-02 15:27:00,26.0,38.0,38.0,35.257543992405154,8.975168072771504,0.12,2.7424560075948463,3.116356032588329,-12.16145853271172,1.0,2.0,0.0,0.6,0.25,0.15
2026-04-02 15:28:00,26.0,38.0,38.0,35.45181467240146,8.865836903695147,0.12,2.5481853275985387,3.1588257880483046,-11.656240799778459,1.0,2.0,0.0,0.6,0.25,0.15
2026-04-02 15:29:00,26.0,38.0,38.0,35.63790458090527,8.758483509161163,0.12,2.3620954190947288,3.1981940450332167,-11.165394510228595,1.0,2.0,0.0,0.6,0.25,0.15
2026-04-02 15:30:00,26.0,38.0,38.0,35.816050072041406,8.65313634895698,0.12,2.1839499279585937,3.2345932104991935,-10.688729468168106,1.0,2.0,0.0,0.8,0.15,0.05
2026-04-02 15:31:00,26.0,38.0,38.0,35.98648419614423,8.549819418316012,0.12,2.0135158038557677,3.2681518072301228,-10.22604744616956,1.0,2.0,0.0,0.8,0.15,0.05
2026-04-02 15:32:00,26.0,38.0,38.0,36.14943657848028,8.44855248336396,0.12,1.8505634215197233,3.2989945309221183,-9.777142940162662,1.0,2.0,0.0,0.8,0.15,0.05
2026-04-02 15:33:00,26.0,38.0,38.0,36.30513330996248,8.349351308216342,0.12,1.6948666900375216,3.32724230908941,-9.341803888932105,1.0,2.0,0.0,0.8,0.15,0.05
2026-04-02 15:34:00,26.0,38.0,38.0,36.45379684928524,8.252227873917406,0.12,1.54620315071476,3.3530123616013228,-8.919812359365693,1.0,2.0,0.0,0.8,0.15,0.05
2026-04-02 15:35:00,26.0,38.0,38.0,36.59564593592807,8.157190589410309,0.12,1.4043540640719314,3.3764182626691883,-8.510945198569715,1.0,2.0,0.0,0.8,0.15,0.05
2026-04-02 15:36:00,26.0,38.0,38.0,36.730895513493806,8.064244494728111,0.12,1.269104486506194,3.397570004110958,-8.114974653944245,1.0,2.0,0.0,0.8,0.15,0.05
2026-04-02 15:37:00,26.0,38.0,38.0,36.85975666286546,7.9733914565942765,0.12,1.1402433371345424,3.416574059729867,-7.731668962299096,1.0,2.0,0.0,0.8,0.15,0.05
2026-04-02 15:38:00,26.0,38.0,38.0,36.9824365446832,7.884630356620424,0.12,1.0175634553167967,3.433533450651814,-7.360792909064742,1.0,2.0,0.0,0.8,0.15,0.05
2026-04-02 15:39:00,26.0,38.0,38.0,37.09913835066009,7.7979572722882,0.12,0.9008616493399089,3.4485478114741457,-7.00210835861327,1.0,2.0,0.0,0.8,0.15,0.05
2026-04-02 15:40:00,26.0,38.0,38.0,37.2100612632721,7.713365650900452,0.12,0.7899387367278976,3.4617134570862773,-6.655374756720676,1.0,2.0,0.0,0.8571428571428571,0.09523809523809523,0.047619047619047616
2026-04-02 15:41:00,26.0,38.0,38.0,37.3154004233744,7.630846476685676,0.12,0.684599576625601,3.4731234500300374,-6.320349606137796,1.0,2.0,0.0,0.8571428571428571,0.09523809523809523,0.047619047619047616
2026-04-02 15:42:00,26.0,38.0,38.0,37.415346905311736,7.5503884312379475,0.12,0.5846530946882638,3.482867668274842,-5.996788916240234,1.0,2.0,0.0,0.8571428571428571,0.09523809523809523,0.047619047619047616
2026-04-02 15:43:00,26.0,38.0,38.0,37.51008769910671,7.4719780474727475,0.12,0.4899123008932875,3.49103287328973,-5.6844476276985745,1.0,2.0,0.0,0.8571428571428571,0.09523809523809523,0.047619047619047616
2026-04-02 15:44:00,26.0,38.0,38.0,37.59980569932485,7.395599857277118,0.12,0.40019430067515316,3.4977027783009826,-5.383080013088062,1.0,2.0,0.0,0.8571428571428571,0.09523809523809523,0.047619047619047616
2026-04-02 15:45:00,26.0,38.0,38.0,37.68467970023036,7.321236533030591,0.12,0.31532029976963827,3.5029581166304764,-5.092440054330893,1.0,2.0,0.0,0.8571428571428571,0.09523809523809523,0.047619047619047616
2026-04-02 15:46:00,26.0,38.0,38.0,37.764884396861184,7.248869023171062,0.12,0.23511560313881574,3.5068767100161233,-4.8122817978493515,1.0,2.0,0.0,0.8571428571428571,0.09523809523809523,0.047619047619047616
2026-04-02 15:47:00,26.0,38.0,38.0,37.840590391665856,7.013753420032247,0.12,0.0,3.5068767100161233,-14.106936188328945,1.0,2.0,0.0,0.8571428571428571,0.09523809523809523,0.047619047619047616
2026-04-02 15:48:00,26.0,38.0,38.0,37.905181311320085,7.013753420032247,0.12,0.0,3.5068767100161233,0.0,1.0,2.0,0.0,0.8571428571428571,0.09523809523809523,0.047619047619047616
2026-04-02 15:49:00,26.0,38.0,38.0,37.96854911213667,7.013753420032247,0.12,0.0,3.5068767100161233,0.0,1.0,2.0,0.0,0.8571428571428571,0.09523809523809523,0.047619047619047616
2026-04-02 15:50:00,26.0,38.0,38.0,38.03071695557081,7.013753420032247,0.12,0.0,3.5068767100161233,0.0,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 15:51:00,26.0,38.0,38.0,38.09170756448333,7.013753420032247,0.12,0.0,3.5068767100161233,0.0,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 15:52:00,26.0,38.0,38.0,38.15154323144613,7.013753420032247,0.12,0.0,3.5068767100161233,0.0,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 15:53:00,26.0,38.0,38.0,38.21024582689025,6.796499398912321,0.12,-0.21024582689025095,3.503372612901286,-12.614749613415057,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 15:54:00,26.0,38.0,38.0,38.25889082579383,6.739224705815617,0.12,-0.25889082579382716,3.499057765804722,-2.9186999342145725,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 15:55:00,26.0,38.0,38.0,38.30425623434188,6.6837174227895035,0.12,-0.304256234341878,3.4939868285656908,-2.7219245128830494,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 15:56:00,26.0,38.0,38.0,38.34647693369556,6.629947492312634,0.12,-0.34647693369556265,3.4882122130040982,-2.53324196122108,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 15:57:00,26.0,38.0,38.0,38.385684013159654,6.577884279076554,0.12,-0.38568401315965417,3.481784146118104,-2.3524247678454913,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 15:58:00,26.0,38.0,38.0,38.422004818194786,6.527496646768262,0.12,-0.42200481819478597,3.474750732481524,-2.179248302107908,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 15:59:00,26.0,38.0,38.0,38.45556300068221,6.478753030924763,0.12,-0.45556300068221134,3.4671580158034874,-2.013490949245522,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:00:00,26.0,38.0,38.0,38.48647857123673,6.431621507995686,0.2,-0.4864785712367308,3.4590500396162085,-1.854934233271166,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:01:00,26.0,38.0,38.0,38.514867953372786,6.386069860747205,0.2,-0.5148679533727858,3.4504689070599954,-1.7033629281633011,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:02:00,26.0,38.0,38.0,38.54084403933803,6.342065640137356,0.2,-0.5408440393380332,3.4414548397376947,-1.5585651579148418,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:03:00,26.0,38.0,38.0,38.56451624743752,6.2995762237899555,0.2,-0.5645162474375169,3.4320462356137362,-1.420332485969027,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:04:00,26.0,38.0,38.0,38.585990580680125,6.258568871191343,0.2,-0.5859905806801251,3.4222797259357343,-1.28845999455649,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:05:00,26.0,38.0,38.0,38.60536968658735,6.2190107757312045,0.2,-0.6053696865873519,3.412190231159278,-1.162746354433608,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:06:00,26.0,38.0,38.0,38.62275291801243,6.180869113705711,0.2,-0.6227529180124307,3.401811015859071,-1.0429938855047283,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:07:00,26.0,38.0,38.0,38.63823639482558,6.144111090398373,0.2,-0.6382363948255829,3.391173742611978,-0.9290086087891325,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:08:00,26.0,38.0,38.0,38.65191306632867,6.108703983350999,0.2,-0.6519130663286674,3.3803085248398332,-0.8206002901850695,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:09:00,26.0,38.0,38.0,38.66387277426973,6.074615182934282,0.2,-0.663872774269727,3.3692439786020043,-0.7175824764635763,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:10:00,26.0,38.0,38.0,38.67420231633485,6.041812230324664,0.2,-0.6742023163348492,3.358007273329757,-0.6197725239073293,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:11:00,26.0,38.0,38.0,38.6829855100015,6.010262852991296,0.2,-0.682985510001501,3.3466241814963986,-0.5269916199991087,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:12:00,26.0,38.0,38.0,38.69030325664402,5.979934997793975,0.2,-0.6903032566440217,3.335119127218998,-0.43906479855124303,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:13:00,26.0,38.0,38.0,38.69623360578803,5.950796861790365,0.2,-0.6962336057880307,3.3235152337891978,-0.3558209486405417,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:14:00,26.0,38.0,38.0,38.70085181941666,5.922816920847844,0.2,-0.7008518194166626,3.3118343701322535,-0.2770928177179144,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:15:00,26.0,38.0,38.0,38.70423043623729,5.895963956152642,0.2,-0.7042304362372889,3.300097196194965,-0.20271700923757408,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:16:00,26.0,38.0,38.0,38.706439335822765,5.8702070787064065,0.2,-0.7064393358227647,3.2883232072645856,-0.13253397512855258,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:17:00,26.0,38.0,38.0,38.70754580254684,5.845515751897437,0.2,-0.7075458025468393,3.2765307772221384,-0.06638800344447304,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:18:00,26.0,38.0,38.0,38.707614589238254,5.8218598122314145,0.2,-0.7076145892382542,3.2647372007348343,-0.00412720148489143,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:19:00,26.0,38.0,38.0,38.70670798048312,5.799209488303782,0.2,-0.7067079804831167,3.252958734393449,0.05439652530824901,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:20:00,26.0,38.0,38.0,38.70488585550979,5.777535418093453,0.2,-0.7048858555097866,3.2412106368016196,0.10932749839980715,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:21:00,26.0,38.0,38.0,38.70220575059507,5.756808664655001,0.2,-0.7022057505950698,3.2295072076250353,0.16080629488300247,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:22:00,26.0,38.0,38.0,38.69872292093482,5.73700073028409,0.2,-0.69872292093482,3.217861825609455,0.2089697796149892,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:23:00,26.0,38.0,38.0,38.694490401926224,5.718083569228479,0.2,-0.6944904019262239,3.2062869855773513,0.25395114051576684,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:24:00,26.0,38.0,38.0,38.689559069813065,5.7000295990145355,0.2,-0.6895590698130647,3.1947943344138,0.2958799267895529,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:25:00,26.0,38.0,38.0,38.68397770164893,5.682811710457042,0.2,-0.6839777016489279,3.183394706052985,0.33488208984820744,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:26:00,26.0,38.0,38.0,38.67779303453714,5.666403276417593,0.2,-0.6777930345371388,3.1720981554773657,0.37108002670734663,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:27:00,26.0,38.0,38.0,38.671049824109566,5.6507781593748465,0.2,-0.6710498241095664,3.1609139917422064,0.4045926256543453,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:28:00,26.0,38.0,38.0,38.66379090220971,5.63591071786771,0.2,-0.6637909022097119,3.149850810038711,0.43553531399126655,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:29:00,26.0,38.0,38.0,38.65605723374889,5.621775811870236,0.2,-0.6560572337488892,3.138916522809563,0.4640201076493611,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:30:00,26.0,38.0,38.0,38.64788797270701,5.608348807155214,0.2,-0.6478879727070108,3.1281183899311125,0.4901556625127057,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:31:00,26.0,38.0,38.0,38.63932051725262,5.595605578701184,0.2,-0.6393205172526208,3.1174630479769023,0.5140473272633983,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:32:00,26.0,38.0,38.0,38.63039056395948,5.583522513195675,0.2,-0.6303905639594802,3.1069565385775775,0.5357971975884368,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:33:00,26.0,38.0,38.0,38.62113216109951,5.572076510685661,0.2,-0.62113216109951,3.0966043358925854,0.5555041715982156,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:34:00,26.0,38.0,38.0,38.61157776099455,5.561244985424136,0.2,-0.6115777609945496,3.086411373209343,0.5732640062976202,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:35:00,26.0,38.0,38.0,38.601758271411626,5.551005865960006,0.2,-0.6017582714116259,3.076382068685816,0.5891693749754268,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:36:00,26.0,38.0,38.0,38.591703105988685,5.541337594516657,0.2,-0.5917031059886853,3.066520350252671,0.6033099253764362,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:37:00,26.0,38.0,38.0,38.581440233679814,5.532219125702867,0.2,-0.5814402336798139,3.0568296796913406,0.6157723385322811,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:38:00,26.0,38.0,38.0,38.570996227211104,5.5236299245978735,0.2,-0.5709962272111042,3.047313075904489,0.6266403881225813,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:39:00,26.0,38.0,38.0,38.56039631054009,5.515549964250883,0.2,-0.5603963105400922,3.0379731373954875,0.6359950002607206,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:40:00,26.0,38.0,38.0,38.54966440531349,5.507959722633699,0.2,-0.5496644053134929,3.028812063973596,0.6439143135959569,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:41:00,26.0,38.0,38.0,38.53882317631974,5.500840179083463,0.2,-0.5388231763197382,3.0198316777016005,0.6504737396252835,1.0,2.0,0.0,0.9,0.05,0.05
2026-04-02 16:42:00,26.0,38.0,38.0,38.5278940759343,5.494172810271093,0.2,-0.5278940759342987,3.0110334431026957,0.655746023126369,1.0,2.0,0.0,0.9,0.05,0.05
