time,Ta_C,Tsp_C,Ti_C,Phea_W,tariff_USD_per_kWh,error_C,integral_term,derivative_term,Kp,Ki,Kd
2026-04-02 15:00:00,26.0,38.0,26.0,12.4,0.12,12.0,0.2,720.0,1.0,2.0,0.0
2026-04-02 15:01:00,26.0,38.0,26.510601219814756,12.272378739524752,0.12,11.489398780185244,0.3914899796697541,-30.636073188885362,1.0,2.0,0.0
2026-04-02 15:02:00,26.0,38.0,27.006278369139487,12.143158977895371,0.12,10.993721630860513,0.5747186735174292,-29.740628959483857,1.0,2.0,0.0
2026-04-02 15:03:00,26.0,38.0,27.48724823368207,12.012614172230052,0.12,10.51275176631793,0.7499312029560614,-28.858191872554997,1.0,2.0,0.0
2026-04-02 15:04:00,26.0,38.0,27.95373475429701,11.881003159805212,0.12,10.04626524570299,0.9173689570511112,-27.98919123689636,1.0,2.0,0.0
2026-04-02 15:05:00,26.0,38.0,28.405968289484033,12.707973852686987,0.12,9.594031710515967,1.0772694855597107,-27.134012111221395,1.1,2.0,0.0
2026-04-02 15:06:00,26.0,38.0,28.88369075449527,12.486356116024783,0.12,9.11630924550473,1.2292079729847896,-28.663347900674196,1.1,2.0,0.0
2026-04-02 15:07:00,26.0,38.0,29.343241212371932,12.269409238614724,0.12,8.656758787628068,1.373487286111924,-27.573027472599776,1.1,2.0,0.0
2026-04-02 15:08:00,26.0,38.0,29.78515610971578,12.057130981212634,0.12,8.214843890284222,1.5104013509499945,-26.514893840630762,1.1,2.0,0.0
2026-04-02 15:09:00,26.0,38.0,30.20996164256005,11.849512840331935,0.12,7.7900383574399505,1.6402353235739937,-25.48833197065626,1.1,2.0,0.0
2026-04-02 15:10:00,26.0,38.0,30.618173692532274,12.015631777651462,0.12,7.381826307467726,1.763265762031789,-24.492722998333463,1.15,2.0,0.0
2026-04-02 15:11:00,26.0,38.0,31.025496045456503,11.779694536940049,0.12,6.974503954543497,1.879507494607514,-24.439341175453748,1.15,2.0,0.0
2026-04-02 15:12:00,26.0,38.0,31.415389873584797,11.550803638806352,0.12,6.584610126415203,1.989250996714434,-23.393629687697626,1.15,2.0,0.0
2026-04-02 15:13:00,26.0,38.0,31.788475361154223,11.328806149396371,0.12,6.211524638845777,2.0927764073618635,-22.385129254165577,1.15,2.0,0.0
2026-04-02 15:14:00,26.0,38.0,32.14535465091486,11.11354981114114,0.12,5.854645349085139,2.190353829846616,-21.412757385638272,1.15,2.0,0.0
2026-04-02 15:15:00,26.0,38.0,32.48661221361816,11.180552596230836,0.12,5.513387786381841,2.2822436262863133,-20.475453762197873,1.2,2.0,0.0
2026-04-02 15:16:00,26.0,38.0,32.82416659843349,10.948015114504653,0.12,5.175833401566507,2.368507516312422,-20.25326308892005,1.2,2.0,0.0
2026-04-02 15:17:00,26.0,38.0,33.1457536055344,10.723918919132414,0.12,4.854246394465598,2.4494116228868483,-19.295220426054556,1.2,2.0,0.0
2026-04-02 15:18:00,26.0,38.0,33.45202319062923,10.50799464399765,0.12,4.547976809370773,2.5252112363763612,-18.37617510568947,1.2,2.0,0.0
2026-04-02 15:19:00,26.0,38.0,33.74360190978356,10.299980117353002,0.12,4.256398090216443,2.5961512045466355,-17.494723149259812,1.2,2.0,0.0
2026-04-02 15:20:00,26.0,38.0,34.02109365877126,10.43168886251518,0.12,3.9789063412287433,2.662466310233781,-16.649504939261988,1.25,2.05,0.0
2026-04-02 15:21:00,26.0,38.0,34.29875415499881,10.211072475268278,0.12,3.701245845001189,2.724153740983801,-16.65962977365325,1.25,2.05,0.0
2026-04-02 15:22:00,26.0,38.0,34.562072328617255,9.999387287017466,0.12,3.437927671382745,2.7814525355068467,-15.79909041710664,1.25,2.05,0.0
2026-04-02 15:23:00,26.0,38.0,34.81168753604437,9.796302286918728,0.12,3.188312463955633,2.834591076572774,-14.976912445626738,1.25,2.05,0.0
2026-04-02 15:24:00,26.0,38.0,35.048213396390615,9.601497670442571,0.12,2.951786603609385,2.8837875199662637,-14.191551620774874,1.25,2.05,0.0
2026-04-02 15:25:00,26.0,38.0,35.27223874027908,9.551052563275169,0.12,2.7277612597209213,2.929250207628279,-13.441520633307817,1.3,2.05,0.0
2026-04-02 15:26:00,26.0,38.0,35.4899446486168,9.353795106941726,0.12,2.510055351383201,2.971084463484666,-13.062354500263211,1.3,2.05,0.0
2026-04-02 15:27:00,26.0,38.0,35.69540542058889,9.165436418174552,0.12,2.304594579411109,3.009494373141518,-12.32764631832552,1.3,2.05,0.0
2026-04-02 15:28:00,26.0,38.0,35.88921936403098,8.985596630095447,0.12,2.1107806359690215,3.0446740504076684,-11.628836606525255,1.3,2.05,0.0
2026-04-02 15:29:00,26.0,38.0,36.07195781501314,8.813911418472353,0.12,1.9280421849868574,3.076808086824116,-10.964307058929847,1.3,2.05,0.0
2026-04-02 15:30:00,26.0,38.0,36.24416628859535,8.737823073525371,0.12,1.755833711404648,3.1060719820141935,-10.332508414932562,1.35,2.05,0.0
2026-04-02 15:31:00,26.0,38.0,36.40998062620734,8.5682993796871,0.12,1.5900193737926571,3.1325723049107377,-9.948860256719456,1.35,2.05,0.0
2026-04-02 15:32:00,26.0,38.0,36.56567447396552,8.407118807353068,0.12,1.4343255260344776,3.156477730344646,-9.341630865490771,1.35,2.05,0.0
2026-04-02 15:33:00,26.0,38.0,36.71178302644523,8.253886341435248,0.12,1.2882169735547677,3.1779480132372253,-8.766513148782593,1.35,2.05,0.0
2026-04-02 15:34:00,26.0,38.0,36.84881507782789,8.108225223576211,0.12,1.1511849221721135,3.1971344286067604,-8.22192308295925,1.35,2.05,0.0
2026-04-02 15:35:00,26.0,38.0,36.97725427359597,8.020913407928308,0.12,1.0227457264040325,3.214180190713494,-7.706351746084863,1.4,2.05,0.0
2026-04-02 15:36:00,26.0,38.0,37.099666010839776,7.880298387083284,0.12,0.9003339891602238,3.229185757199498,-7.344704234628523,1.4,2.05,0.0
2026-04-02 15:37:00,26.0,38.0,37.21396953418704,7.747129495312396,0.12,0.7860304658129635,3.2422862649630475,-6.858211400835614,1.4,2.05,0.0
2026-04-02 15:38:00,26.0,38.0,37.320624997049315,7.621023826572689,0.12,0.6793750029506853,3.2536091816788923,-6.399327771736694,1.4,2.05,0.0
2026-04-02 15:39:00,26.0,38.0,37.42006807207341,7.501617862409776,0.12,0.5799319279265873,3.2632747138110023,-5.96658450144588,1.4,2.05,0.0
2026-04-02 15:40:00,26.0,38.0,37.5127112130514,7.388566498594666,0.12,0.48728878694859645,3.2713961935934788,-5.558588458679452,1.4,2.05,0.0
2026-04-02 15:41:00,26.0,38.0,37.598944852854046,7.281542120398452,0.12,0.4010551471459536,3.2780804460459114,-5.174018388158572,1.4,2.05,0.0
2026-04-02 15:42:00,26.0,38.0,37.67913854060174,7.180233724081121,0.12,0.32086145939825883,3.2834281370358824,-4.811621264861685,1.4,2.05,0.0
2026-04-02 15:43:00,26.0,38.0,37.75364202112664,7.0843460822911055,0.12,0.24635797887336253,3.2875341033504384,-4.470208831493778,1.4,2.05,0.0
2026-04-02 15:44:00,26.0,38.0,37.822786259626874,6.739444911868398,0.12,0.0,3.2875341033504384,-14.781478732401752,1.4,2.05,0.0
2026-04-02 15:45:00,26.0,38.0,37.87641898180939,6.739444911868398,0.12,0.0,3.2875341033504384,0.0,1.4,2.05,0.0
2026-04-02 15:46:00,26.0,38.0,37.92903609385403,6.739444911868398,0.12,0.0,3.2875341033504384,0.0,1.4,2.05,0.0
2026-04-02 15:47:00,26.0,38.0,37.98065682775034,6.739444911868398,0.12,0.0,3.2875341033504384,0.0,1.4,2.05,0.0
2026-04-02 15:48:00,26.0,38.0,38.03130005130341,6.739444911868398,0.12,0.0,3.2875341033504384,0.0,1.4,2.05,0.0
2026-04-02 15:49:00,26.0,38.0,38.08098427503022,6.739444911868398,0.12,0.0,3.2875341033504384,0.0,1.4,2.05,0.0
2026-04-02 15:50:00,26.0,38.0,38.12972765892537,6.739444911868398,0.12,0.0,3.2875341033504384,0.0,1.4,2.05,0.0
2026-04-02 15:51:00,26.0,38.0,38.177548019098744,6.739444911868398,0.12,0.0,3.2875341033504384,0.0,1.4,2.05,0.0
2026-04-02 15:52:00,26.0,38.0,38.22446283428741,6.417527797027874,0.12,-0.224462834287408,3.283793056112315,-13.46777005724448,1.4,2.05,0.0
2026-04-02 15:53:00,26.0,38.0,38.257233504541276,6.362860047267298,0.12,-0.2572335045412757,3.279505831036627,-1.9662402152320624,1.4,2.05,0.0
