time,Ta_C,Tsp_C,Ti_C,Phea_W,tariff_USD_per_kWh,error_C,integral_term,derivative_term
2026-04-02 03:28:00,20.0,39.0,38.77841315438115,9.177610732813928,0.12,0.22158684561885167,2.985341295731692,-1.3954662856761502
2026-04-02 03:29:00,20.0,39.0,38.80072903009937,8.956023887195077,0.12,0.0,2.985341295731692,-13.2952107371311
2026-04-02 03:30:00,20.0,39.0,38.81349792743082,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:31:00,20.0,39.0,38.826025027943984,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:32:00,20.0,39.0,38.8383149103977,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:33:00,20.0,39.0,38.85037206684562,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:34:00,20.0,39.0,38.86220090427814,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:35:00,20.0,39.0,38.87380574623314,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:36:00,20.0,39.0,38.88519083437632,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:37:00,20.0,39.0,38.896360330051536,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:38:00,20.0,39.0,38.907318315801824,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:39:00,20.0,39.0,38.91806879686158,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:40:00,20.0,39.0,38.92861570262054,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:41:00,20.0,39.0,38.938962888059955,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:42:00,20.0,39.0,38.94911413516167,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:43:00,20.0,39.0,38.959073154290444,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:44:00,20.0,39.0,38.96884358555012,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:45:00,20.0,39.0,38.978429000114104,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:46:00,20.0,39.0,38.987832901530695,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:47:00,20.0,39.0,38.99705872700362,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:48:00,20.0,39.0,39.00610984864837,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:49:00,20.0,39.0,39.01498957472476,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:50:00,20.0,39.0,39.02370115084608,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:51:00,20.0,39.0,39.03224776116545,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:52:00,20.0,39.0,39.040632529539614,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:53:00,20.0,39.0,39.04885852067075,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:54:00,20.0,39.0,39.05692874122663,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:55:00,20.0,39.0,39.0648461409396,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:56:00,20.0,39.0,39.07261361368472,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:57:00,20.0,39.0,39.08023399853752,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:58:00,20.0,39.0,39.08771008081167,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 03:59:00,20.0,39.0,39.095044593077056,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 04:00:00,20.0,39.0,39.10224021615856,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 04:01:00,20.0,39.0,39.10929958011593,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 04:02:00,20.0,39.0,39.11622526520506,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 04:03:00,20.0,39.0,39.12301980282111,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 04:04:00,20.0,39.0,39.129685676423776,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 04:05:00,20.0,39.0,39.13622532244497,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 04:06:00,20.0,39.0,39.142641131179396,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 04:07:00,20.0,39.0,39.1489354476582,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 04:08:00,20.0,39.0,39.15511057250609,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 04:09:00,20.0,39.0,39.161168762782275,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 04:10:00,20.0,39.0,39.16711223280538,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 04:11:00,20.0,39.0,39.17294315496286,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 04:12:00,20.0,39.0,39.17866366050497,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 04:13:00,20.0,39.0,39.18427584032379,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 04:14:00,20.0,39.0,39.18978174571746,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 04:15:00,20.0,39.0,39.19518338913992,8.956023887195077,0.12,0.0,2.985341295731692,0.0
2026-04-02 04:16:00,20.0,39.0,39.200482744936515,8.745517005011735,0.12,-0.2004827449365152,2.981999916649417,-12.028964696190911
2026-04-02 04:17:00,20.0,39.0,39.19701359919284,8.94599974994825,0.12,0.0,2.981999916649417,12.028964696190911
2026-04-02 04:18:00,20.0,39.0,39.201865528329115,8.734040945202679,0.12,-0.2018655283291153,2.978635491177265,-12.111931699746918
2026-04-02 04:19:00,20.0,39.0,39.19789764200377,8.935906473531794,0.12,0.0,2.978635491177265,12.111931699746918
2026-04-02 04:20:00,20.0,39.0,39.20231721449213,8.723473398315054,0.12,-0.20231721449213325,2.975263537602396,-12.139032869527995
2026-04-02 04:21:00,20.0,39.0,39.1979056295122,8.925790612807187,0.12,0.0,2.975263537602396,12.139032869527995
2026-04-02 04:22:00,20.0,39.0,39.20190850471168,8.713786682859922,0.12,-0.20190850471168176,2.971898395857201,-12.114510282700905
2026-04-02 04:23:00,20.0,39.0,39.19710578432213,8.915695187571604,0.12,0.0,2.971898395857201,12.114510282700905
2026-04-02 04:24:00,20.0,39.0,39.20070810115038,8.704951681363701,0.12,-0.20070810115038284,2.968553260838028,-12.04248606902297
2026-04-02 04:25:00,20.0,39.0,39.19556430863996,8.905659782514084,0.12,0.0,2.968553260838028,12.04248606902297
2026-04-02 04:26:00,20.0,39.0,39.198782582383075,8.905659782514084,0.12,0.0,2.968553260838028,0.0
2026-04-02 04:27:00,20.0,39.0,39.20193991363983,8.69362287319226,0.12,-0.20193991363983343,2.9651875956106974,-12.116394818390006
2026-04-02 04:28:00,20.0,39.0,39.19630630284854,8.895562786832093,0.12,0.0,2.9651875956106974,12.116394818390006
2026-04-02 04:29:00,20.0,39.0,39.19909475668135,8.895562786832093,0.12,0.0,2.9651875956106974,0.0
2026-04-02 04:30:00,20.0,39.0,39.2018304072652,8.683640859203633,0.12,-0.20183040726519863,2.9618237554896107,-12.109824435911918
2026-04-02 04:31:00,20.0,39.0,39.19578783557134,8.885471266468832,0.12,0.0,2.9618237554896107,12.109824435911918
2026-04-02 04:32:00,20.0,39.0,39.198170563544,8.885471266468832,0.12,0.0,2.9618237554896107,0.0
2026-04-02 04:33:00,20.0,39.0,39.200508171250775,8.67493768665552,0.12,-0.20050817125077458,2.9584819526354313,-12.030490275046475
2026-04-02 04:34:00,20.0,39.0,39.19413226289173,8.875445857906294,0.12,0.0,2.9584819526354313,12.030490275046475
2026-04-02 04:35:00,20.0,39.0,39.19613351999533,8.875445857906294,0.12,0.0,2.9584819526354313,0.0
2026-04-02 04:36:00,20.0,39.0,39.19809688051415,8.875445857906294,0.12,0.0,2.9584819526354313,0.0
2026-04-02 04:37:00,20.0,39.0,39.2000230620727,8.665421642729957,0.12,-0.20002306207270237,2.9551482349342195,-12.001383724362142
2026-04-02 04:38:00,20.0,39.0,39.193264492862745,8.865444704802659,0.12,0.0,2.9551482349342195,12.001383724362142
2026-04-02 04:39:00,20.0,39.0,39.19487035973873,8.865444704802659,0.12,0.0,2.9551482349342195,0.0
2026-04-02 04:40:00,20.0,39.0,39.196445817293444,8.865444704802659,0.12,0.0,2.9551482349342195,0.0
2026-04-02 04:41:00,20.0,39.0,39.19799144136966,8.865444704802659,0.12,0.0,2.9551482349342195,0.0
2026-04-02 04:42:00,20.0,39.0,39.19950779690575,8.865444704802659,0.12,0.0,2.9551482349342195,0.0
2026-04-02 04:43:00,20.0,39.0,39.2009954381422,8.654399494753347,0.12,-0.20099543814220056,2.9517983109651826,-12.059726288532033
2026-04-02 04:44:00,20.0,39.0,39.19376459094618,8.855394932895548,0.12,0.0,2.9517983109651826,12.059726288532033
2026-04-02 04:45:00,20.0,39.0,39.19494716310901,8.855394932895548,0.12,0.0,2.9517983109651826,0.0
2026-04-02 04:46:00,20.0,39.0,39.196107341624305,8.855394932895548,0.12,0.0,2.9517983109651826,0.0
2026-04-02 04:47:00,20.0,39.0,39.197245550546896,8.855394932895548,0.12,0.0,2.9517983109651826,0.0
2026-04-02 04:48:00,20.0,39.0,39.19836220590156,8.855394932895548,0.12,0.0,2.9517983109651826,0.0
2026-04-02 04:49:00,20.0,39.0,39.19945771583506,8.855394932895548,0.12,0.0,2.9517983109651826,0.0
2026-04-02 04:50:00,20.0,39.0,39.20053248076533,8.64483582809195,0.12,-0.20053248076533237,2.948456102952427,-12.031948845919942
2026-04-02 04:51:00,20.0,39.0,39.19291659225722,8.845368308857282,0.12,0.0,2.948456102952427,12.031948845919942
2026-04-02 04:52:00,20.0,39.0,39.19370235096477,8.845368308857282,0.12,0.0,2.948456102952427,0.0
2026-04-02 04:53:00,20.0,39.0,39.19447323023908,8.845368308857282,0.12,0.0,2.948456102952427,0.0
2026-04-02 04:54:00,20.0,39.0,39.1952295118429,8.845368308857282,0.12,0.0,2.948456102952427,0.0
2026-04-02 04:55:00,20.0,39.0,39.19597147220341,8.845368308857282,0.12,0.0,2.948456102952427,0.0
2026-04-02 04:56:00,20.0,39.0,39.19669938251325,8.845368308857282,0.12,0.0,2.948456102952427,0.0
2026-04-02 04:57:00,20.0,39.0,39.19741350882966,8.845368308857282,0.12,0.0,2.948456102952427,0.0
2026-04-02 04:58:00,20.0,39.0,39.198114112171716,8.845368308857282,0.12,0.0,2.948456102952427,0.0
2026-04-02 04:59:00,20.0,39.0,39.198801448615725,8.845368308857282,0.12,0.0,2.948456102952427,0.0
2026-04-02 05:00:00,20.07,39.0,39.200801316680845,8.634526926342394,0.12,-0.20080131668084533,2.9451094143410796,-12.04807900085072
2026-04-02 05:01:00,20.07,39.0,39.194081389698475,8.83532824302324,0.12,0.0,2.9451094143410796,12.04807900085072
2026-04-02 05:02:00,20.07,39.0,39.19575721365067,8.83532824302324,0.12,0.0,2.9451094143410796,0.0
2026-04-02 05:03:00,20.07,39.0,39.19740130354714,8.83532824302324,0.12,0.0,2.9451094143410796,0.0
2026-04-02 05:04:00,20.07,39.0,39.19901426031631,8.83532824302324,0.12,0.0,2.9451094143410796,0.0
2026-04-02 05:05:00,20.07,39.0,39.200596673507235,8.624701735840642,0.12,-0.20059667350723487,2.941766136449292,-12.035800410434092
2026-04-02 05:06:00,20.07,39.0,39.19347604477173,8.825298409347877,0.12,0.0,2.941766136449292,12.035800410434092
2026-04-02 05:07:00,20.07,39.0,39.19475032811751,8.825298409347877,0.12,0.0,2.941766136449292,0.0
2026-04-02 05:08:00,20.07,39.0,39.19600048113703,8.825298409347877,0.12,0.0,2.941766136449292,0.0
2026-04-02 05:09:00,20.07,39.0,39.19722696077155,8.825298409347877,0.12,0.0,2.941766136449292,0.0
2026-04-02 05:10:00,20.07,39.0,39.19843021530953,8.825298409347877,0.12,0.0,2.941766136449292,0.0
2026-04-02 05:11:00,20.07,39.0,39.19961068455045,8.825298409347877,0.12,0.0,2.941766136449292,0.0
2026-04-02 05:12:00,20.07,39.0,39.20076879996557,8.614491169384026,0.12,-0.20076879996557295,2.9384199897831995,-12.046127997934377
2026-04-02 05:13:00,20.07,39.0,39.19322446599507,8.815259969349599,0.12,0.0,2.9384199897831995,12.046127997934377
2026-04-02 05:14:00,20.07,39.0,39.19409015529368,8.815259969349599,0.12,0.0,2.9384199897831995,0.0
2026-04-02 05:15:00,20.07,39.0,39.194939451562206,8.815259969349599,0.12,0.0,2.9384199897831995,0.0
2026-04-02 05:16:00,20.07,39.0,39.19577266522546,8.815259969349599,0.12,0.0,2.9384199897831995,0.0
2026-04-02 05:17:00,20.07,39.0,39.19659010082994,8.815259969349599,0.12,0.0,2.9384199897831995,0.0
2026-04-02 05:18:00,20.07,39.0,39.19739205715509,8.815259969349599,0.12,0.0,2.9384199897831995,0.0
2026-04-02 05:19:00,20.07,39.0,39.19817882732261,8.815259969349599,0.12,0.0,2.9384199897831995,0.0
2026-04-02 05:20:00,20.07,39.0,39.19895069890348,8.815259969349599,0.12,0.0,2.9384199897831995,0.0
2026-04-02 05:21:00,20.07,39.0,39.19970795402316,8.815259969349599,0.12,0.0,2.9384199897831995,0.0
2026-04-02 05:22:00,20.07,39.0,39.20045086946465,8.604786556411714,0.12,-0.20045086946465318,2.9350791419587887,-12.02705216787919
2026-04-02 05:23:00,20.07,39.0,39.19251294407738,8.805237425876367,0.12,0.0,2.9350791419587887,12.02705216787919
2026-04-02 05:24:00,20.07,39.0,39.19297940357089,8.805237425876367,0.12,0.0,2.9350791419587887,0.0
2026-04-02 05:25:00,20.07,39.0,39.19343703000556,8.805237425876367,0.12,0.0,2.9350791419587887,0.0
2026-04-02 05:26:00,20.07,39.0,39.19388599064765,8.805237425876367,0.12,0.0,2.9350791419587887,0.0
2026-04-02 05:27:00,20.07,39.0,39.19432644959598,8.805237425876367,0.12,0.0,2.9350791419587887,0.0
2026-04-02 05:28:00,20.07,39.0,39.19475856784193,8.805237425876367,0.12,0.0,2.9350791419587887,0.0
2026-04-02 05:29:00,20.07,39.0,39.195182503328304,8.805237425876367,0.12,0.0,2.9350791419587887,0.0
2026-04-02 05:30:00,20.07,39.0,39.19559841100702,8.805237425876367,0.12,0.0,2.9350791419587887,0.0
2026-04-02 05:31:00,20.07,39.0,39.19600644289577,8.805237425876367,0.12,0.0,2.9350791419587887,0.0
2026-04-02 05:32:00,20.07,39.0,39.19640674813359,8.805237425876367,0.12,0.0,2.9350791419587887,0.0
2026-04-02 05:33:00,20.07,39.0,39.196799473035355,8.805237425876367,0.12,0.0,2.9350791419587887,0.0
2026-04-02 05:34:00,20.07,39.0,39.197184761145266,8.805237425876367,0.12,0.0,2.9350791419587887,0.0
2026-04-02 05:35:00,20.07,39.0,39.19756275328931,8.805237425876367,0.12,0.0,2.9350791419587887,0.0
2026-04-02 05:36:00,20.07,39.0,39.197933587626736,8.805237425876367,0.12,0.0,2.9350791419587887,0.0
2026-04-02 05:37:00,20.07,39.0,39.198297399700564,8.805237425876367,0.12,0.0,2.9350791419587887,0.0
2026-04-02 05:38:00,20.07,39.0,39.19865432248712,8.805237425876367,0.12,0.0,2.9350791419587887,0.0
2026-04-02 05:39:00,20.07,39.0,39.19900448644463,8.805237425876367,0.12,0.0,2.9350791419587887,0.0
2026-04-02 05:40:00,20.07,39.0,39.199348019560915,8.805237425876367,0.12,0.0,2.9350791419587887,0.0
2026-04-02 05:41:00,20.07,39.0,39.19968504740017,8.805237425876367,0.12,0.0,2.9350791419587887,0.0
2026-04-02 05:42:00,20.07,39.0,39.20001569314886,8.59522094807006,0.12,-0.20001569314886325,2.9317455470729743,-12.000941588931795
2026-04-02 05:43:00,20.07,39.0,39.191692120422914,8.795236641218922,0.12,0.0,2.9317455470729743,12.000941588931795
2026-04-02 05:44:00,20.07,39.0,39.19176231586566,8.795236641218922,0.12,0.0,2.9317455470729743,0.0
2026-04-02 05:45:00,20.07,39.0,39.19183118206013,8.795236641218922,0.12,0.0,2.9317455470729743,0.0
2026-04-02 05:46:00,20.07,39.0,39.19189874417749,8.795236641218922,0.12,0.0,2.9317455470729743,0.0
2026-04-02 05:47:00,20.07,39.0,39.191965026912264,8.795236641218922,0.12,0.0,2.9317455470729743,0.0
2026-04-02 05:48:00,20.07,39.0,39.19203005449132,8.795236641218922,0.12,0.0,2.9317455470729743,0.0
2026-04-02 05:49:00,20.07,39.0,39.19209385068279,8.795236641218922,0.12,0.0,2.9317455470729743,0.0
2026-04-02 05:50:00,20.07,39.0,39.1921564388047,8.795236641218922,0.12,0.0,2.9317455470729743,0.0
2026-04-02 05:51:00,20.07,39.0,39.19221784173354,8.795236641218922,0.12,0.0,2.9317455470729743,0.0
2026-04-02 05:52:00,20.07,39.0,39.192278081912576,8.795236641218922,0.12,0.0,2.9317455470729743,0.0
2026-04-02 05:53:00,20.07,39.0,39.192337181360095,8.795236641218922,0.12,0.0,2.9317455470729743,0.0
2026-04-02 05:54:00,20.07,39.0,39.19239516167743,8.795236641218922,0.12,0.0,2.9317455470729743,0.0
2026-04-02 05:55:00,20.07,39.0,39.19245204405688,8.795236641218922,0.12,0.0,2.9317455470729743,0.0
2026-04-02 05:56:00,20.07,39.0,39.192507849289406,8.795236641218922,0.12,0.0,2.9317455470729743,0.0
2026-04-02 05:57:00,20.07,39.0,39.192562597772294,8.795236641218922,0.12,0.0,2.9317455470729743,0.0
2026-04-02 05:58:00,20.07,39.0,39.192616309516566,8.795236641218922,0.12,0.0,2.9317455470729743,0.0
2026-04-02 05:59:00,20.07,39.0,39.192669004154304,8.795236641218922,0.12,0.0,2.9317455470729743,0.0
2026-04-02 06:00:00,20.79,39.0,39.206354901663445,8.578563994472306,0.12,-0.2063549016634454,2.928306298711917,-12.381294099806723
2026-04-02 06:01:00,20.79,39.0,39.21085959592906,8.56351632041024,0.12,-0.21085959592905823,2.9247919721130993,-0.27028165593677045
2026-04-02 06:02:00,20.79,39.0,39.2146593616823,8.54898358657288,0.12,-0.21465936168230115,2.9212143160850608,-0.22798594519457538
2026-04-02 06:03:00,20.79,39.0,39.21778875168456,8.534964758986396,0.12,-0.2177887516845587,2.9175845035569847,-0.18776340013545223
2026-04-02 06:04:00,20.79,39.0,39.22028162181618,8.521457807763968,0.12,-0.22028162181617716,2.9139131431933816,-0.14957220789710846
2026-04-02 06:05:00,20.79,39.0,39.22217110326365,8.508459771153314,0.12,-0.22217110326364775,2.9102102914723207,-0.1133688868482352
2026-04-02 06:06:00,20.79,39.0,39.2234895778708,8.495966817652622,0.12,-0.22348957787080082,2.906485465174474,-0.07910847642918384
2026-04-02 06:07:00,20.79,39.0,39.2242686565145,8.4839743061832,0.12,-0.22426865651449646,2.9027476542325656,-0.04674471862173846
2026-04-02 06:08:00,20.79,39.0,39.22453916036762,8.472476844311696,0.12,-0.22453916036761967,2.8990053348931055,-0.016230231187392974
2026-04-02 06:09:00,20.79,39.0,39.224331104914285,8.461468344519318,0.12,-0.22433110491428465,2.895266483144534,0.012483327200101257
2026-04-02 06:10:00,20.79,39.0,39.22367368658478,8.450942078519581,0.12,-0.2236736865847817,2.891538588368121,0.03944509977017674
2026-04-02 06:11:00,20.79,39.0,39.22259527188029,8.440890729630063,0.12,-0.22259527188028727,2.8878286671701163,0.06470488226966609
2026-04-02 06:12:00,20.79,39.0,39.221123388860015,8.431306443207333,0.12,-0.2211233888600148,2.8841432773557827,0.08831298121634745
2026-04-02 06:13:00,20.79,39.0,39.219284720866405,8.422180875157624,0.12,-0.21928472086640483,2.8804885320080094,0.11032007961659929
2026-04-02 06:14:00,20.79,39.0,39.21710510236666,8.413505238539036,0.12,-0.21710510236665925,2.8768701136352317,0.13077710998473435
2026-04-02 06:15:00,20.79,39.0,39.214609516791974,8.405270348274122,0.12,-0.21460951679197393,2.8732932883553657,0.1497351344811193
2026-04-02 06:16:00,20.79,39.0,39.211822096258864,8.39746666399429,0.12,-0.21182209625886372,2.869762920084385,0.16724523198661245
2026-04-02 06:17:00,20.79,39.0,39.208766123059966,8.39008433104019,0.12,-0.20876612305996645,2.8662834847000522,0.18335839193383663
2026-04-02 06:18:00,20.79,39.0,39.20546403281496,8.38311321964445,0.12,-0.20546403281495884,2.8628590841531363,0.1981254147004563
2026-04-02 06:19:00,20.79,39.0,39.201937419175195,8.376542962325454,0.12,-0.20193741917519503,2.8594934605002162,0.21159681838582856
2026-04-02 06:20:00,20.79,39.0,39.19820703997907,8.578480381500649,0.12,0.0,2.8594934605002162,12.116245150511702
2026-04-02 06:21:00,20.79,39.0,39.20286258235564,8.365474670027224,0.12,-0.20286258235564247,2.8561124174609556,-12.171754941338548
2026-04-02 06:22:00,20.79,39.0,39.1986589191065,8.568337252382866,0.12,0.0,2.8561124174609556,12.171754941338548
2026-04-02 06:23:00,20.79,39.0,39.202888235644686,8.355304604955947,0.12,-0.20288823564468572,2.8527309468668776,-12.173294138681143
2026-04-02 06:24:00,20.79,39.0,39.198265308580105,8.558192840600633,0.12,0.0,2.8527309468668776,12.173294138681143
2026-04-02 06:25:00,20.79,39.0,39.20208435698469,8.346004265766705,0.12,-0.20208435698469174,2.849362874250466,-12.125061419081504
2026-04-02 06:26:00,20.79,39.0,39.197093687598006,8.548088622751397,0.12,0.0,2.849362874250466,12.125061419081504
2026-04-02 06:27:00,20.79,39.0,39.200518855664704,8.33754382430346,0.12,-0.20051885566470418,2.846020893322721,-12.03113133988225
2026-04-02 06:28:00,20.79,39.0,39.19520945124305,8.538062679968164,0.12,0.0,2.846020893322721,12.03113133988225
2026-04-02 06:29:00,20.79,39.0,39.198257456507314,8.538062679968164,0.12,0.0,2.846020893322721,0.0
2026-04-02 06:30:00,20.79,39.0,39.20124774355553,8.32675254923486,0.12,-0.20124774355552688,2.842666764263462,-12.074864613331613
2026-04-02 06:31:00,20.79,39.0,39.19548017870815,8.528000292790386,0.12,0.0,2.842666764263462,12.074864613331613
2026-04-02 06:32:00,20.79,39.0,39.1981087132452,8.528000292790386,0.12,0.0,2.842666764263462,0.0
2026-04-02 06:33:00,20.79,39.0,39.20068747282742,8.317278446321598,0.12,-0.2006874728274184,2.839321973049672,-12.041248369645103
2026-04-02 06:34:00,20.79,39.0,39.194540397444335,8.517965919149017,0.12,0.0,2.839321973049672,12.041248369645103
2026-04-02 06:35:00,20.79,39.0,39.1967735374473,8.517965919149017,0.12,0.0,2.839321973049672,0.0
2026-04-02 06:36:00,20.79,39.0,39.1989643898405,8.517965919149017,0.12,0.0,2.839321973049672,0.0
2026-04-02 06:37:00,20.79,39.0,39.201113755398595,8.30679647598049,0.12,-0.20111375539859466,2.835970077126362,-12.06682532391568
2026-04-02 06:38:00,20.79,39.0,39.19452698624301,8.507910231379086,0.12,0.0,2.835970077126362,12.06682532391568
2026-04-02 06:39:00,20.79,39.0,39.19634631194431,8.507910231379086,0.12,0.0,2.835970077126362,0.0
2026-04-02 06:40:00,20.79,39.0,39.1981311861848,8.507910231379086,0.12,0.0,2.835970077126362,0.0
2026-04-02 06:41:00,20.79,39.0,39.19988226135078,8.507910231379086,0.12,0.0,2.835970077126362,0.0
2026-04-02 06:42:00,20.79,39.0,39.201600177474695,8.296230045030656,0.12,-0.20160017747469539,2.8326100741684503,-12.096010648481723
2026-04-02 06:43:00,20.79,39.0,39.194569097843285,8.497830222505351,0.12,0.0,2.8326100741684503,12.096010648481723
2026-04-02 06:44:00,20.79,39.0,39.19597255635882,8.497830222505351,0.12,0.0,2.8326100741684503,0.0
2026-04-02 06:45:00,20.79,39.0,39.19734943843672,8.497830222505351,0.12,0.0,2.8326100741684503,0.0
2026-04-02 06:46:00,20.79,39.0,39.198700247338756,8.497830222505351,0.12,0.0,2.8326100741684503,0.0
2026-04-02 06:47:00,20.79,39.0,39.20002547679677,8.287803471868745,0.12,-0.20002547679676752,2.8292763162218377,-12.001528607806051
2026-04-02 06:48:00,20.79,39.0,39.19267723094559,8.487828948665513,0.12,0.0,2.8292763162218377,12.001528607806051
2026-04-02 06:49:00,20.79,39.0,39.19370468695948,8.487828948665513,0.12,0.0,2.8292763162218377,0.0
2026-04-02 06:50:00,20.79,39.0,39.194712686665696,8.487828948665513,0.12,0.0,2.8292763162218377,0.0
2026-04-02 06:51:00,20.79,39.0,39.19570159849647,8.487828948665513,0.12,0.0,2.8292763162218377,0.0
2026-04-02 06:52:00,20.79,39.0,39.196671783907256,8.487828948665513,0.12,0.0,2.8292763162218377,0.0
2026-04-02 06:53:00,20.79,39.0,39.197623597508844,8.487828948665513,0.12,0.0,2.8292763162218377,0.0
2026-04-02 06:54:00,20.79,39.0,39.19855738719697,8.487828948665513,0.12,0.0,2.8292763162218377,0.0
2026-04-02 06:55:00,20.79,39.0,39.199473494279495,8.487828948665513,0.12,0.0,2.8292763162218377,0.0
2026-04-02 06:56:00,20.79,39.0,39.200372253601124,8.277438082384332,0.12,-0.20037225360112387,2.825936778661819,-12.022335216067432
2026-04-02 06:57:00,20.79,39.0,39.19259062003994,8.477810335985456,0.12,0.0,2.825936778661819,12.022335216067432
2026-04-02 06:58:00,20.79,39.0,39.193207174550466,8.477810335985456,0.12,0.0,2.825936778661819,0.0
2026-04-02 06:59:00,20.79,39.0,39.1938120537444,8.477810335985456,0.12,0.0,2.825936778661819,0.0
2026-04-02 07:00:00,21.61,39.0,39.209933318416255,8.25738035164839,0.12,-0.20993331841625462,2.8224378900215483,-12.595999104975277
2026-04-02 07:01:00,21.61,39.0,39.21667254494723,8.239807497870054,0.12,-0.21667254494722954,2.8188266809390945,-0.40435359185849507
2026-04-02 07:02:00,21.61,39.0,39.22256054835912,8.222791467040206,0.12,-0.22256054835911954,2.8151173384664423,-0.3532802047133998
2026-04-02 07:03:00,21.61,39.0,39.22763637633161,8.206333820251137,0.12,-0.22763637633160982,2.8113233988609156,-0.30454967834941726
2026-04-02 07:04:00,21.61,39.0,39.23193840140422,8.190434875108314,0.12,-0.2319384014042214,2.807457758837512,-0.25812150435669423
2026-04-02 07:05:00,21.61,39.0,39.2355042825573,8.17509377982737,0.12,-0.23550428255730083,2.8035326874615567,-0.21395286918476586
2026-04-02 07:06:00,21.61,39.0,39.2383709305717,8.160308585284389,0.12,-0.23837093057169767,2.7995598386186953,-0.17199888086381065
2026-04-02 07:07:00,21.61,39.0,39.240574477011236,8.146076314994287,0.12,-0.24057447701123635,2.7955502640018413,-0.13221278637232103
2026-04-02 07:08:00,21.61,39.0,39.2421502466741,8.132393032997719,0.12,-0.24215024667410034,2.791514426557273,-0.09454617977183943
2026-04-02 07:09:00,21.61,39.0,39.24313273336128,8.119253909642476,0.12,-0.2431327333612785,2.787462214334585,-0.05894920123068914
2026-04-02 07:10:00,21.61,39.0,39.24355557881261,8.106653285250513,0.12,-0.24355557881261092,2.783402954687708,-0.025370727079945254
2026-04-02 07:11:00,21.61,39.0,39.24345155466335,8.094584731666604,0.12,-0.243451554663352,2.779345428776652,0.006241448955535134
2026-04-02 07:12:00,21.61,39.0,39.2428525472768,8.083041111689319,0.12,-0.24285254727679728,2.775297886322039,0.035940443193283045
2026-04-02 07:13:00,21.61,39.0,39.24178954531141,8.072014636389135,0.12,-0.24178954531141272,2.771268060566849,0.06378011792307348
2026-04-02 07:14:00,21.61,39.0,39.240292629883555,8.061496920322814,0.12,-0.24029262988355526,2.767263183402123,0.08981492567144755
2026-04-02 07:15:00,21.61,39.0,39.2383909671901,8.051479034656765,0.12,-0.23839096719009945,2.7632900006156214,0.11409976160734914
