time,Ta_C,Tsp_C,Ti_C,Phea_W,tariff_USD_per_kWh,error_C,integral_term,derivative_term,Kp,Ki,Kd
2026-04-02 15:00:00,25.95,38.0,25.95,12.552083333333334,0.12,12.05,0.20083333333333334,723.0,1.0,2.5,0.0
2026-04-02 15:01:00,25.95,38.0,26.46686363396907,12.515767047948886,0.12,11.53313636603093,0.3930522727671822,-31.0118180381442,1.0,2.5,0.0
2026-04-02 15:02:00,25.95,38.0,26.97244432216243,12.46966784633209,0.12,11.027555677837569,0.5768448673978084,-30.33484129160172,1.0,2.5,0.0
2026-04-02 15:03:00,25.95,38.0,27.466552886633767,12.414452911584346,0.12,10.533447113366233,0.7524023192872455,-29.646513868280167,1.0,2.5,0.0
2026-04-02 15:04:00,25.95,38.0,27.949031204728108,12.350764959959669,0.12,10.050968795271892,0.9199184658751104,-28.948699085660436,1.0,2.5,0.0
2026-04-02 15:05:00,25.95,38.0,28.419750613522655,13.237247547582745,0.12,9.580249386477345,1.079589288983066,-28.243164527672846,1.1,2.5,0.0
2026-04-02 15:06:00,25.95,38.0,28.91805944853209,13.067522018716863,0.12,9.081940551467909,1.2309549648408646,-29.898530100566134,1.1,2.5,0.0
2026-04-02 15:07:00,25.95,38.0,29.399943237184765,12.895785549649556,0.12,8.600056762815235,1.3742892442211185,-28.91302731916042,1.1,2.5,0.0
2026-04-02 15:08:00,25.95,38.0,29.86563020503658,12.7224619598027,0.12,8.134369794963419,1.5098620741371755,-27.941218071108977,1.1,2.5,0.0
2026-04-02 15:09:00,25.95,38.0,30.3153617077071,12.547950569043998,0.12,7.684638292292899,1.6379393790087238,-26.983890160231212,1.1,2.5,0.0
2026-04-02 15:10:00,25.95,38.0,30.749390973412698,12.911035823816862,0.12,7.250609026587302,1.7587828627851787,-26.04175594233581,1.15,2.6,0.0
2026-04-02 15:11:00,25.95,38.0,31.190152241235968,12.699253768699876,0.12,6.8098477587640325,1.872280325431246,-26.44567606939617,1.15,2.6,0.0
2026-04-02 15:12:00,25.95,38.0,31.613846422516442,12.488738781918286,0.12,6.386153577483558,1.9787162183893052,-25.421650876828465,1.15,2.6,0.0
2026-04-02 15:13:00,25.95,38.0,32.02084888098794,12.279782503166583,0.12,5.979151119012059,2.078368737039506,-24.420147508289958,1.15,2.6,0.0
2026-04-02 15:14:00,25.95,38.0,32.41153988134897,12.072654457892941,0.12,5.588460118651028,2.171509739017023,-23.44146002166184,1.15,2.6,0.0
2026-04-02 15:15:00,25.95,38.0,32.78630358584637,12.128287863041942,0.12,5.213696414153631,2.258404679252917,-22.485822269843823,1.2,2.6,0.0
2026-04-02 15:16:00,25.95,38.0,33.15626146424718,11.894233745510256,0.12,4.84373853575282,2.3391336548487973,-22.197472704048664,1.2,2.6,0.0
