time,Ta_C,Tsp_C,Ti_C,Phea_W,tariff_USD_per_kWh,error_C,integral_term,derivative_term,Kp,Ki,Kd
2026-04-02 00:00:00,20.81,39.0,20.81,14.25,0.12,18.19,0.0,1091.4,1.0,2.5,0.0
2026-04-02 00:01:00,20.81,39.0,21.396779627609696,14.25,0.12,17.603220372390304,0.0,-35.20677765658185,1.0,2.5,0.0
2026-04-02 00:02:00,20.81,39.0,21.972447767414067,14.25,0.12,17.027552232585933,0.0,-34.54008838826226,1.0,2.5,0.0
2026-04-02 00:03:00,20.81,39.0,22.5372148308784,14.25,0.12,16.4627851691216,0.0,-33.88602380786004,1.0,2.5,0.0
2026-04-02 00:04:00,20.81,39.0,23.091287245034444,14.25,0.12,15.908712754965556,0.0,-33.24434484936255,1.0,2.5,0.0
2026-04-02 00:05:00,20.81,39.0,23.634867527931192,14.25,0.12,15.365132472068808,0.0,-32.61481697380489,1.0,2.5,0.0
2026-04-02 00:06:00,20.81,39.0,24.168154362656896,14.25,0.12,14.831845637343104,0.0,-31.997210083542242,1.0,2.5,0.0
2026-04-02 00:07:00,20.81,39.0,24.691342669959393,14.25,0.12,14.308657330040607,0.0,-31.391298438149846,1.0,2.5,0.0
2026-04-02 00:08:00,20.81,39.0,25.204623679491235,14.25,0.12,13.795376320508765,0.0,-30.79686057191047,1.0,2.5,0.0
2026-04-02 00:09:00,20.81,39.0,25.708184999705722,13.84564062530654,0.12,13.291815000294278,0.22153025000490464,-30.213679212869238,1.0,2.5,0.0
2026-04-02 00:10:00,20.81,39.0,26.18556017110982,13.98922129620348,0.12,12.81443982889018,0.4351042471530743,-28.6425102842459,1.0,2.7,0.0
2026-04-02 00:11:00,20.81,39.0,26.659807875767633,14.070282237136125,0.12,12.340192124232367,0.6407741158902804,-28.454862279468784,1.0,2.7,0.0
2026-04-02 00:12:00,20.81,39.0,27.12841292931993,14.135898601764431,0.12,11.871587070680071,0.838633900401615,-28.116303213137712,1.0,2.7,0.0
2026-04-02 00:13:00,20.81,39.0,27.590846213893474,14.18687723756568,0.12,11.409153786106526,1.0287864635033905,-27.745997074412756,1.0,2.7,0.0
2026-04-02 00:14:00,20.81,39.0,28.04662185517367,14.22400361280267,0.12,10.953378144826331,1.2113427659171627,-27.34653847681166,1.0,2.7,0.0
2026-04-02 00:15:00,20.81,39.0,28.4952955231847,14.25,0.12,10.504704476815299,1.2113427659171627,-26.920420080661955,1.0,2.8,0.0
2026-04-02 00:16:00,20.81,39.0,28.93654339838154,13.92484432092871,0.12,10.063456601618459,1.3790670426108038,-26.474872511810403,1.0,2.8,0.0
2026-04-02 00:17:00,20.81,39.0,29.356046528038483,13.955392353296638,0.12,9.643953471961517,1.539799600476829,-25.17018777941651,1.0,2.8,0.0
2026-04-02 00:18:00,20.81,39.0,29.768863675018373,13.973361568149222,0.12,9.231136324981627,1.6936518725598562,-24.7690288187934,1.0,2.8,0.0
2026-04-02 00:19:00,20.81,39.0,30.174603483214742,13.979473597402833,0.12,8.825396516785258,1.840741814506277,-24.34438849178214,1.0,2.8,0.0
